# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
2.3710000000,45.6572107624
2.3720000000,45.6582399614
2.3730000000,45.6592687299
2.3740000000,45.6602970683
2.3750000000,45.6613249768
2.3760000000,45.6623524560
2.3770000000,45.6633795060
2.3780000000,45.6644061273
2.3790000000,45.6654323202
2.3800000000,45.6664580850
2.3810000000,45.6674834222
2.3820000000,45.6685083321
2.3830000000,45.6695328150
2.3840000000,45.6705568713
2.3850000000,45.6715805013
2.3860000000,45.6726037053
2.3870000000,45.6736264838
2.3880000000,45.6746488371
2.3890000000,45.6756707655
2.3900000000,45.6766922693
2.3910000000,45.6777133490
2.3920000000,45.6787340049
2.3930000000,45.6797542373
2.3940000000,45.6807740465
2.3950000000,45.6817934329
2.3960000000,45.6828123969
2.3970000000,45.6838309388
2.3980000000,45.6848490589
2.3990000000,45.6858667576
2.4000000000,45.6868840353
2.4010000000,45.6879008922
2.4020000000,45.6889173288
2.4030000000,45.6899333453
2.4040000000,45.6909489421
2.4050000000,45.6919641196
2.4060000000,45.6929788780
2.4070000000,45.6939932178
2.4080000000,45.6950071393
2.4090000000,45.6960206427
2.4100000000,45.6970337285
2.4110000000,45.6980463970
2.4120000000,45.6990586486
2.4130000000,45.7000704835
2.4140000000,45.7010819021
2.4150000000,45.7020929047
2.4160000000,45.7031034918
2.4170000000,45.7041136635
2.4180000000,45.7051234203
2.4190000000,45.7061327625
2.4200000000,45.7071416904
2.4210000000,45.7081502044
2.4220000000,45.7091583048
2.4230000000,45.7101659919
2.4240000000,45.7111732661
2.4250000000,45.7121801277
2.4260000000,45.7131865770
2.4270000000,45.7141926144
2.4280000000,45.7151982402
2.4290000000,45.7162034547
2.4300000000,45.7172082583
2.4310000000,45.7182126513
2.4320000000,45.7192166340
2.4330000000,45.7202202068
2.4340000000,45.7212233699
2.4350000000,45.7222261238
2.4360000000,45.7232284687
2.4370000000,45.7242304050
2.4380000000,45.7252319329
2.4390000000,45.7262330530
2.4400000000,45.7272337653
2.4410000000,45.7282340704
2.4420000000,45.7292339685
2.4430000000,45.7302334599
2.4440000000,45.7312325450
2.4450000000,45.7322312241
2.4460000000,45.7332294975
2.4470000000,45.7342273655
2.4480000000,45.7352248285
2.4490000000,45.7362218868
2.4500000000,45.7372185407
2.4510000000,45.7382147906
2.4520000000,45.7392106367
2.4530000000,45.7402060794
2.4540000000,45.7412011190
2.4550000000,45.7421957559
2.4560000000,45.7431899903
2.4570000000,45.7441838225
2.4580000000,45.7451772530
2.4590000000,45.7461702819
2.4600000000,45.7471629097
2.4610000000,45.7481551367
2.4620000000,45.7491469631
2.4630000000,45.7501383893
2.4640000000,45.7511294157
2.4650000000,45.7521200424
2.4660000000,45.7531102699
2.4670000000,45.7541000985
2.4680000000,45.7550895284
2.4690000000,45.7560785601
2.4700000000,45.7570671937
2.4710000000,45.7580554297
2.4720000000,45.7590432683
2.4730000000,45.7600307099
2.4740000000,45.7610177548
2.4750000000,45.7620044032
2.4760000000,45.7629906555
2.4770000000,45.7639765121
2.4780000000,45.7649619732
2.4790000000,45.7659470391
2.4800000000,45.7669317102
2.4810000000,45.7679159868
2.4820000000,45.7688998691
2.4830000000,45.7698833575
2.4840000000,45.7708664523
2.4850000000,45.7718491539
2.4860000000,45.7728314624
2.4870000000,45.7738133783
2.4880000000,45.7747949018
2.4890000000,45.7757760333
2.4900000000,45.7767567730
2.4910000000,45.7777371214
2.4920000000,45.7787170785
2.4930000000,45.7796966449
2.4940000000,45.7806758207
2.4950000000,45.7816546064
2.4960000000,45.7826330021
2.4970000000,45.7836110083
2.4980000000,45.7845886252
2.4990000000,45.7855658531
2.5000000000,45.7865426923
2.5010000000,45.7875191432
2.5020000000,45.7884952060
2.5030000000,45.7894708810
2.5040000000,45.7904461686
2.5050000000,45.7914210690
2.5060000000,45.7923955826
2.5070000000,45.7933697096
2.5080000000,45.7943434504
2.5090000000,45.7953168052
2.5100000000,45.7962897744
2.5110000000,45.7972623583
2.5120000000,45.7982345571
2.5130000000,45.7992063712
2.5140000000,45.8001778008
2.5150000000,45.8011488464
2.5160000000,45.8021195080
2.5170000000,45.8030897862
2.5180000000,45.8040596810
2.5190000000,45.8050291930
2.5200000000,45.8059983223
2.5210000000,45.8069670693
2.5220000000,45.8079354342
2.5230000000,45.8089034173
2.5240000000,45.8098710190
2.5250000000,45.8108382396
2.5260000000,45.8118050792
2.5270000000,45.8127715384
2.5280000000,45.8137376172
2.5290000000,45.8147033161
2.5300000000,45.8156686353
2.5310000000,45.8166335751
2.5320000000,45.8175981358
2.5330000000,45.8185623177
2.5340000000,45.8195261211
2.5350000000,45.8204895462
2.5360000000,45.8214525935
2.5370000000,45.8224152631
2.5380000000,45.8233775554
2.5390000000,45.8243394707
2.5400000000,45.8253010092
2.5410000000,45.8262621712
2.5420000000,45.8272229571
2.5430000000,45.8281833670
2.5440000000,45.8291434014
2.5450000000,45.8301030605
2.5460000000,45.8310623446
2.5470000000,45.8320212539
2.5480000000,45.8329797888
2.5490000000,45.8339379496
2.5500000000,45.8348957365
2.5510000000,45.8358531498
2.5520000000,45.8368101899
2.5530000000,45.8377668569
2.5540000000,45.8387231512
2.5550000000,45.8396790732
2.5560000000,45.8406346229
2.5570000000,45.8415898008
2.5580000000,45.8425446072
2.5590000000,45.8434990423
2.5600000000,45.8444531063
2.5610000000,45.8454067997
2.5620000000,45.8463601226
2.5630000000,45.8473130754
2.5640000000,45.8482656583
2.5650000000,45.8492178716
2.5660000000,45.8501697156
2.5670000000,45.8511211906
2.5680000000,45.8520722969
2.5690000000,45.8530230347
2.5700000000,45.8539734044
2.5710000000,45.8549234062
2.5720000000,45.8558730403
2.5730000000,45.8568223071
2.5740000000,45.8577712069
2.5750000000,45.8587197399
2.5760000000,45.8596679065
2.5770000000,45.8606157068
2.5780000000,45.8615631411
2.5790000000,45.8625102099
2.5800000000,45.8634569132
2.5810000000,45.8644032515
2.5820000000,45.8653492249
2.5830000000,45.8662948338
2.5840000000,45.8672400784
2.5850000000,45.8681849591
2.5860000000,45.8691294760
2.5870000000,45.8700736295
2.5880000000,45.8710174198
2.5890000000,45.8719608473
2.5900000000,45.8729039121
2.5910000000,45.8738466146
2.5920000000,45.8747889550
2.5930000000,45.8757309337
2.5940000000,45.8766725508
2.5950000000,45.8776138067
2.5960000000,45.8785547017
2.5970000000,45.8794952359
2.5980000000,45.8804354097
2.5990000000,45.8813752234
2.6000000000,45.8823146772
2.6010000000,45.8832537713
2.6020000000,45.8841925062
2.6030000000,45.8851308820
2.6040000000,45.8860688990
2.6050000000,45.8870065574
2.6060000000,45.8879438577
2.6070000000,45.8888807999
2.6080000000,45.8898173844
2.6090000000,45.8907536115
2.6100000000,45.8916894814
2.6110000000,45.8926249944
2.6120000000,45.8935601507
2.6130000000,45.8944949507
2.6140000000,45.8954293946
2.6150000000,45.8963634827
2.6160000000,45.8972972151
2.6170000000,45.8982305923
2.6180000000,45.8991636145
2.6190000000,45.9000962818
2.6200000000,45.9010285947
2.6210000000,45.9019605534
2.6220000000,45.9028921580
2.6230000000,45.9038234090
2.6240000000,45.9047543065
2.6250000000,45.9056848508
2.6260000000,45.9066150422
2.6270000000,45.9075448810
2.6280000000,45.9084743674
2.6290000000,45.9094035017
2.6300000000,45.9103322841
2.6310000000,45.9112607149
2.6320000000,45.9121887943
2.6330000000,45.9131165227
2.6340000000,45.9140439003
2.6350000000,45.9149709273
2.6360000000,45.9158976041
2.6370000000,45.9168239308
2.6380000000,45.9177499077
2.6390000000,45.9186755352
2.6400000000,45.9196008133
2.6410000000,45.9205257425
2.6420000000,45.9214503230
2.6430000000,45.9223745550
2.6440000000,45.9232984388
2.6450000000,45.9242219746
2.6460000000,45.9251451628
2.6470000000,45.9260680035
2.6480000000,45.9269904970
2.6490000000,45.9279126436
2.6500000000,45.9288344435
2.6510000000,45.9297558971
2.6520000000,45.9306770045
2.6530000000,45.9315977660
2.6540000000,45.9325181818
2.6550000000,45.9334382523
2.6560000000,45.9343579776
2.6570000000,45.9352773581
2.6580000000,45.9361963939
2.6590000000,45.9371150854
2.6600000000,45.9380334328
2.6610000000,45.9389514363
2.6620000000,45.9398690962
2.6630000000,45.9407864128
2.6640000000,45.9417033863
2.6650000000,45.9426200169
2.6660000000,45.9435363049
2.6670000000,45.9444522507
2.6680000000,45.9453678543
2.6690000000,45.9462831161
2.6700000000,45.9471980363
2.6710000000,45.9481126152
2.6720000000,45.9490268529
2.6730000000,45.9499407499
2.6740000000,45.9508543063
2.6750000000,45.9517675224
2.6760000000,45.9526803983
2.6770000000,45.9535929345
2.6780000000,45.9545051311
2.6790000000,45.9554169883
2.6800000000,45.9563285065
2.6810000000,45.9572396858
2.6820000000,45.9581505265
2.6830000000,45.9590610289
2.6840000000,45.9599711933
2.6850000000,45.9608810197
2.6860000000,45.9617905086
2.6870000000,45.9626996601
2.6880000000,45.9636084745
2.6890000000,45.9645169521
2.6900000000,45.9654250931
2.6910000000,45.9663328977
2.6920000000,45.9672403661
2.6930000000,45.9681474987
2.6940000000,45.9690542957
2.6950000000,45.9699607573
2.6960000000,45.9708668837
2.6970000000,45.9717726753
2.6980000000,45.9726781322
2.6990000000,45.9735832546
2.7000000000,45.9744880430
2.7010000000,45.9753924974
2.7020000000,45.9762966181
2.7030000000,45.9772004054
2.7040000000,45.9781038595
2.7050000000,45.9790069806
2.7060000000,45.9799097690
2.7070000000,45.9808122250
2.7080000000,45.9817143487
2.7090000000,45.9826161405
2.7100000000,45.9835176005
2.7110000000,45.9844187290
2.7120000000,45.9853195262
2.7130000000,45.9862199924
2.7140000000,45.9871201278
2.7150000000,45.9880199327
2.7160000000,45.9889194072
2.7170000000,45.9898185517
2.7180000000,45.9907173664
2.7190000000,45.9916158514
2.7200000000,45.9925140071
2.7210000000,45.9934118337
2.7220000000,45.9943093315
2.7230000000,45.9952065005
2.7240000000,45.9961033412
2.7250000000,45.9969998537
2.7260000000,45.9978960383
2.7270000000,45.9987918952
2.7280000000,45.9996874246
2.7290000000,46.0005826268
2.7300000000,46.0014775020
2.7310000000,46.0023720505
2.7320000000,46.0032662724
2.7330000000,46.0041601681
2.7340000000,46.0050537377
2.7350000000,46.0059469815
2.7360000000,46.0068398998
2.7370000000,46.0077324926
2.7380000000,46.0086247604
2.7390000000,46.0095167033
2.7400000000,46.0104083215
2.7410000000,46.0112996154
2.7420000000,46.0121905850
2.7430000000,46.0130812307
2.7440000000,46.0139715527
2.7450000000,46.0148615512
2.7460000000,46.0157512265
2.7470000000,46.0166405787
2.7480000000,46.0175296081
2.7490000000,46.0184183150
2.7500000000,46.0193066996
2.7510000000,46.0201947620
2.7520000000,46.0210825026
2.7530000000,46.0219699215
2.7540000000,46.0228570191
2.7550000000,46.0237437954
2.7560000000,46.0246302508
2.7570000000,46.0255163855
2.7580000000,46.0264021997
2.7590000000,46.0272876936
2.7600000000,46.0281728675
2.7610000000,46.0290577216
2.7620000000,46.0299422561
2.7630000000,46.0308264712
2.7640000000,46.0317103672
2.7650000000,46.0325939443
2.7660000000,46.0334772027
2.7670000000,46.0343601427
2.7680000000,46.0352427645
2.7690000000,46.0361250683
2.7700000000,46.0370070543
2.7710000000,46.0378887227
2.7720000000,46.0387700739
2.7730000000,46.0396511079
2.7740000000,46.0405318251
2.7750000000,46.0414122256
2.7760000000,46.0422923097
2.7770000000,46.0431720776
2.7780000000,46.0440515295
2.7790000000,46.0449306657
2.7800000000,46.0458094864
2.7810000000,46.0466879917
2.7820000000,46.0475661820
2.7830000000,46.0484440574
2.7840000000,46.0493216182
2.7850000000,46.0501988646
2.7860000000,46.0510757968
2.7870000000,46.0519524150
2.7880000000,46.0528287194
2.7890000000,46.0537047103
2.7900000000,46.0545803880
2.7910000000,46.0554557525
2.7920000000,46.0563308042
2.7930000000,46.0572055432
2.7940000000,46.0580799698
2.7950000000,46.0589540842
2.7960000000,46.0598278866
2.7970000000,46.0607013772
2.7980000000,46.0615745563
2.7990000000,46.0624474241
2.8000000000,46.0633199807
2.8010000000,46.0641922265
2.8020000000,46.0650641616
2.8030000000,46.0659357862
2.8040000000,46.0668071006
2.8050000000,46.0676781050
2.8060000000,46.0685487995
2.8070000000,46.0694191845
2.8080000000,46.0702892601
2.8090000000,46.0711590266
2.8100000000,46.0720284841
2.8110000000,46.0728976329
2.8120000000,46.0737664732
2.8130000000,46.0746350052
2.8140000000,46.0755032292
2.8150000000,46.0763711452
2.8160000000,46.0772387537
2.8170000000,46.0781060547
2.8180000000,46.0789730485
2.8190000000,46.0798397352
2.8200000000,46.0807061153
2.8210000000,46.0815721887
2.8220000000,46.0824379558
2.8230000000,46.0833034167
2.8240000000,46.0841685717
2.8250000000,46.0850334210
2.8260000000,46.0858979647
2.8270000000,46.0867622032
2.8280000000,46.0876261366
2.8290000000,46.0884897651
2.8300000000,46.0893530890
2.8310000000,46.0902161084
2.8320000000,46.0910788236
2.8330000000,46.0919412348
2.8340000000,46.0928033421
2.8350000000,46.0936651459
2.8360000000,46.0945266462
2.8370000000,46.0953878434
2.8380000000,46.0962487376
2.8390000000,46.0971093291
2.8400000000,46.0979696180
2.8410000000,46.0988296045
2.8420000000,46.0996892889
2.8430000000,46.1005486714
2.8440000000,46.1014077522
2.8450000000,46.1022665315
2.8460000000,46.1031250095
2.8470000000,46.1039831864
2.8480000000,46.1048410624
2.8490000000,46.1056986377
2.8500000000,46.1065559126
2.8510000000,46.1074128872
2.8520000000,46.1082695618
2.8530000000,46.1091259365
2.8540000000,46.1099820116
2.8550000000,46.1108377872
2.8560000000,46.1116932636
2.8570000000,46.1125484410
2.8580000000,46.1134033196
2.8590000000,46.1142578996
2.8600000000,46.1151121811
2.8610000000,46.1159661645
2.8620000000,46.1168198499
2.8630000000,46.1176732375
2.8640000000,46.1185263275
2.8650000000,46.1193791201
2.8660000000,46.1202316156
2.8670000000,46.1210838141
2.8680000000,46.1219357158
2.8690000000,46.1227873209
2.8700000000,46.1236386297
2.8710000000,46.1244896424
2.8720000000,46.1253403591
2.8730000000,46.1261907800
2.8740000000,46.1270409054
2.8750000000,46.1278907354
2.8760000000,46.1287402703
2.8770000000,46.1295895102
2.8780000000,46.1304384554
2.8790000000,46.1312871061
2.8800000000,46.1321354624
2.8810000000,46.1329835246
2.8820000000,46.1338312928
2.8830000000,46.1346787673
2.8840000000,46.1355259483
2.8850000000,46.1363728359
2.8860000000,46.1372194304
2.8870000000,46.1380657319
2.8880000000,46.1389117408
2.8890000000,46.1397574570
2.8900000000,46.1406028810
2.8910000000,46.1414480128
2.8920000000,46.1422928526
2.8930000000,46.1431374008
2.8940000000,46.1439816573
2.8950000000,46.1448256226
2.8960000000,46.1456692966
2.8970000000,46.1465126798
2.8980000000,46.1473557721
2.8990000000,46.1481985740
2.9000000000,46.1490410854
2.9010000000,46.1498833067
2.9020000000,46.1507252381
2.9030000000,46.1515668796
2.9040000000,46.1524082316
2.9050000000,46.1532492942
2.9060000000,46.1540900677
2.9070000000,46.1549305521
2.9080000000,46.1557707478
2.9090000000,46.1566106549
2.9100000000,46.1574502736
2.9110000000,46.1582896040
2.9120000000,46.1591286465
2.9130000000,46.1599674011
2.9140000000,46.1608058682
2.9150000000,46.1616440478
2.9160000000,46.1624819402
2.9170000000,46.1633195455
2.9180000000,46.1641568640
2.9190000000,46.1649938958
2.9200000000,46.1658306412
2.9210000000,46.1666671003
2.9220000000,46.1675032734
2.9230000000,46.1683391605
2.9240000000,46.1691747620
2.9250000000,46.1700100780
2.9260000000,46.1708451087
2.9270000000,46.1716798543
2.9280000000,46.1725143149
2.9290000000,46.1733484909
2.9300000000,46.1741823823
2.9310000000,46.1750159893
2.9320000000,46.1758493122
2.9330000000,46.1766823511
2.9340000000,46.1775151063
2.9350000000,46.1783475779
2.9360000000,46.1791797660
2.9370000000,46.1800116710
2.9380000000,46.1808432930
2.9390000000,46.1816746321
2.9400000000,46.1825056886
2.9410000000,46.1833364627
2.9420000000,46.1841669545
2.9430000000,46.1849971642
2.9440000000,46.1858270921
2.9450000000,46.1866567383
2.9460000000,46.1874861029
2.9470000000,46.1883151863
2.9480000000,46.1891439885
2.9490000000,46.1899725098
2.9500000000,46.1908007503
2.9510000000,46.1916287103
2.9520000000,46.1924563899
2.9530000000,46.1932837893
2.9540000000,46.1941109087
2.9550000000,46.1949377483
2.9560000000,46.1957643082
2.9570000000,46.1965905887
2.9580000000,46.1974165900
2.9590000000,46.1982423122
2.9600000000,46.1990677555
2.9610000000,46.1998929201
2.9620000000,46.2007178061
2.9630000000,46.2015424139
2.9640000000,46.2023667435
2.9650000000,46.2031907951
2.9660000000,46.2040145690
2.9670000000,46.2048380652
2.9680000000,46.2056612841
2.9690000000,46.2064842257
2.9700000000,46.2073068903
2.9710000000,46.2081292780
2.9720000000,46.2089513891
2.9730000000,46.2097732236
2.9740000000,46.2105947819
2.9750000000,46.2114160640
2.9760000000,46.2122370702
2.9770000000,46.2130578006
2.9780000000,46.2138782555
2.9790000000,46.2146984349
2.9800000000,46.2155183392
2.9810000000,46.2163379684
2.9820000000,46.2171573228
2.9830000000,46.2179764024
2.9840000000,46.2187952077
2.9850000000,46.2196137385
2.9860000000,46.2204319953
2.9870000000,46.2212499781
2.9880000000,46.2220676872
2.9890000000,46.2228851227
2.9900000000,46.2237022847
2.9910000000,46.2245191736
2.9920000000,46.2253357894
2.9930000000,46.2261521323
2.9940000000,46.2269682026
2.9950000000,46.2277840003
2.9960000000,46.2285995258
2.9970000000,46.2294147790
2.9980000000,46.2302297603
2.9990000000,46.2310444698
3.0000000000,46.2318589077
3.0010000000,46.2326730742
3.0020000000,46.2334869694
3.0030000000,46.2343005936
3.0040000000,46.2351139468
3.0050000000,46.2359270293
3.0060000000,46.2367398413
3.0070000000,46.2375523829
3.0080000000,46.2383646543
3.0090000000,46.2391766556
3.0100000000,46.2399883872
3.0110000000,46.2407998491
3.0120000000,46.2416110415
3.0130000000,46.2424219646
3.0140000000,46.2432326185
3.0150000000,46.2440430036
3.0160000000,46.2448531198
3.0170000000,46.2456629674
3.0180000000,46.2464725466
3.0190000000,46.2472818575
3.0200000000,46.2480909004
3.0210000000,46.2488996753
3.0220000000,46.2497081825
3.0230000000,46.2505164222
3.0240000000,46.2513243944
3.0250000000,46.2521320995
3.0260000000,46.2529395375
3.0270000000,46.2537467087
3.0280000000,46.2545536132
3.0290000000,46.2553602511
3.0300000000,46.2561666228
3.0310000000,46.2569727282
3.0320000000,46.2577785677
3.0330000000,46.2585841413
3.0340000000,46.2593894493
3.0350000000,46.2601944918
3.0360000000,46.2609992690
3.0370000000,46.2618037811
3.0380000000,46.2626080282
3.0390000000,46.2634120105
3.0400000000,46.2642157282
3.0410000000,46.2650191815
3.0420000000,46.2658223705
3.0430000000,46.2666252953
3.0440000000,46.2674279563
3.0450000000,46.2682303535
3.0460000000,46.2690324871
3.0470000000,46.2698343572
3.0480000000,46.2706359641
3.0490000000,46.2714373080
3.0500000000,46.2722383889
3.0510000000,46.2730392071
3.0520000000,46.2738397627
3.0530000000,46.2746400559
3.0540000000,46.2754400869
3.0550000000,46.2762398558
3.0560000000,46.2770393628
3.0570000000,46.2778386081
3.0580000000,46.2786375918
3.0590000000,46.2794363142
3.0600000000,46.2802347753
3.0610000000,46.2810329754
3.0620000000,46.2818309145
3.0630000000,46.2826285930
3.0640000000,46.2834260109
3.0650000000,46.2842231684
3.0660000000,46.2850200658
3.0670000000,46.2858167030
3.0680000000,46.2866130804
3.0690000000,46.2874091981
3.0700000000,46.2882050562
3.0710000000,46.2890006550
3.0720000000,46.2897959945
3.0730000000,46.2905910750
3.0740000000,46.2913858966
3.0750000000,46.2921804595
3.0760000000,46.2929747638
3.0770000000,46.2937688097
3.0780000000,46.2945625975
3.0790000000,46.2953561271
3.0800000000,46.2961493989
3.0810000000,46.2969424130
3.0820000000,46.2977351695
3.0830000000,46.2985276686
3.0840000000,46.2993199105
3.0850000000,46.3001118953
3.0860000000,46.3009036232
3.0870000000,46.3016950943
3.0880000000,46.3024863089
3.0890000000,46.3032772671
3.0900000000,46.3040679690
3.0910000000,46.3048584149
3.0920000000,46.3056486048
3.0930000000,46.3064385390
3.0940000000,46.3072282176
3.0950000000,46.3080176407
3.0960000000,46.3088068086
3.0970000000,46.3095957213
3.0980000000,46.3103843792
3.0990000000,46.3111727822
3.1000000000,46.3119609306
3.1010000000,46.3127488246
3.1020000000,46.3135364642
3.1030000000,46.3143238497
3.1040000000,46.3151109813
3.1050000000,46.3158978590
3.1060000000,46.3166844831
3.1070000000,46.3174708537
3.1080000000,46.3182569710
3.1090000000,46.3190428350
3.1100000000,46.3198284461
3.1110000000,46.3206138044
3.1120000000,46.3213989099
3.1130000000,46.3221837629
3.1140000000,46.3229683635
3.1150000000,46.3237527120
3.1160000000,46.3245368084
3.1170000000,46.3253206528
3.1180000000,46.3261042456
3.1190000000,46.3268875868
3.1200000000,46.3276706766
3.1210000000,46.3284535151
3.1220000000,46.3292361025
3.1230000000,46.3300184390
3.1240000000,46.3308005247
3.1250000000,46.3315823597
3.1260000000,46.3323639444
3.1270000000,46.3331452787
3.1280000000,46.3339263628
3.1290000000,46.3347071970
3.1300000000,46.3354877813
3.1310000000,46.3362681160
3.1320000000,46.3370482011
3.1330000000,46.3378280369
3.1340000000,46.3386076235
3.1350000000,46.3393869610
3.1360000000,46.3401660496
3.1370000000,46.3409448895
3.1380000000,46.3417234809
3.1390000000,46.3425018238
3.1400000000,46.3432799184
3.1410000000,46.3440577649
3.1420000000,46.3448353635
3.1430000000,46.3456127142
3.1440000000,46.3463898174
3.1450000000,46.3471666730
3.1460000000,46.3479432813
3.1470000000,46.3487196424
3.1480000000,46.3494957565
3.1490000000,46.3502716237
3.1500000000,46.3510472442
3.1510000000,46.3518226181
3.1520000000,46.3525977457
3.1530000000,46.3533726270
3.1540000000,46.3541472621
3.1550000000,46.3549216514
3.1560000000,46.3556957948
3.1570000000,46.3564696926
3.1580000000,46.3572433449
3.1590000000,46.3580167519
3.1600000000,46.3587899137
3.1610000000,46.3595628305
3.1620000000,46.3603355024
3.1630000000,46.3611079296
3.1640000000,46.3618801123
3.1650000000,46.3626520505
3.1660000000,46.3634237444
3.1670000000,46.3641951942
3.1680000000,46.3649664001
3.1690000000,46.3657373622
3.1700000000,46.3665080806
3.1710000000,46.3672785555
3.1720000000,46.3680487870
3.1730000000,46.3688187754
3.1740000000,46.3695885207
3.1750000000,46.3703580231
3.1760000000,46.3711272827
3.1770000000,46.3718962998
3.1780000000,46.3726650744
3.1790000000,46.3734336067
3.1800000000,46.3742018968
3.1810000000,46.3749699450
3.1820000000,46.3757377513
3.1830000000,46.3765053159
3.1840000000,46.3772726390
3.1850000000,46.3780397207
3.1860000000,46.3788065611
3.1870000000,46.3795731604
3.1880000000,46.3803395188
3.1890000000,46.3811056363
3.1900000000,46.3818715133
3.1910000000,46.3826371497
3.1920000000,46.3834025457
3.1930000000,46.3841677016
3.1940000000,46.3849326173
3.1950000000,46.3856972932
3.1960000000,46.3864617293
3.1970000000,46.3872259258
3.1980000000,46.3879898829
3.1990000000,46.3887536006
3.2000000000,46.3895170791
3.2010000000,46.3902803186
3.2020000000,46.3910433193
3.2030000000,46.3918060812
3.2040000000,46.3925686045
3.2050000000,46.3933308894
3.2060000000,46.3940929360
3.2070000000,46.3948547444
3.2080000000,46.3956163149
3.2090000000,46.3963776475
3.2100000000,46.3971387424
3.2110000000,46.3978995997
3.2120000000,46.3986602197
3.2130000000,46.3994206023
3.2140000000,46.4001807479
3.2150000000,46.4009406564
3.2160000000,46.4017003282
3.2170000000,46.4024597632
3.2180000000,46.4032189617
3.2190000000,46.4039779238
3.2200000000,46.4047366497
3.2210000000,46.4054951395
3.2220000000,46.4062533933
3.2230000000,46.4070114112
3.2240000000,46.4077691935
3.2250000000,46.4085267403
3.2260000000,46.4092840517
3.2270000000,46.4100411278
3.2280000000,46.4107979689
3.2290000000,46.4115545750
3.2300000000,46.4123109463
3.2310000000,46.4130670829
3.2320000000,46.4138229850
3.2330000000,46.4145786527
3.2340000000,46.4153340862
3.2350000000,46.4160892856
3.2360000000,46.4168442510
3.2370000000,46.4175989826
3.2380000000,46.4183534806
3.2390000000,46.4191077450
3.2400000000,46.4198617760
3.2410000000,46.4206155739
3.2420000000,46.4213691386
3.2430000000,46.4221224703
3.2440000000,46.4228755692
3.2450000000,46.4236284355
3.2460000000,46.4243810692
3.2470000000,46.4251334706
3.2480000000,46.4258856397
3.2490000000,46.4266375766
3.2500000000,46.4273892816
3.2510000000,46.4281407548
3.2520000000,46.4288919963
3.2530000000,46.4296430063
3.2540000000,46.4303937848
3.2550000000,46.4311443321
3.2560000000,46.4318946482
3.2570000000,46.4326447334
3.2580000000,46.4333945877
3.2590000000,46.4341442113
3.2600000000,46.4348936044
3.2610000000,46.4356427670
3.2620000000,46.4363916993
3.2630000000,46.4371404015
3.2640000000,46.4378888737
3.2650000000,46.4386371160
3.2660000000,46.4393851286
3.2670000000,46.4401329116
3.2680000000,46.4408804651
3.2690000000,46.4416277893
3.2700000000,46.4423748843
3.2710000000,46.4431217503
3.2720000000,46.4438683874
3.2730000000,46.4446147958
3.2740000000,46.4453609755
3.2750000000,46.4461069267
3.2760000000,46.4468526496
3.2770000000,46.4475981442
3.2780000000,46.4483434108
3.2790000000,46.4490884495
3.2800000000,46.4498332603
3.2810000000,46.4505778435
3.2820000000,46.4513221991
3.2830000000,46.4520663274
3.2840000000,46.4528102284
3.2850000000,46.4535539023
3.2860000000,46.4542973492
3.2870000000,46.4550405693
3.2880000000,46.4557835627
3.2890000000,46.4565263294
3.2900000000,46.4572688698
3.2910000000,46.4580111839
3.2920000000,46.4587532717
3.2930000000,46.4594951336
3.2940000000,46.4602367696
3.2950000000,46.4609781798
3.2960000000,46.4617193644
3.2970000000,46.4624603235
3.2980000000,46.4632010572
3.2990000000,46.4639415657
3.3000000000,46.4646818492
3.3010000000,46.4654219077
3.3020000000,46.4661617413
3.3030000000,46.4669013503
3.3040000000,46.4676407348
3.3050000000,46.4683798948
3.3060000000,46.4691188306
3.3070000000,46.4698575422
3.3080000000,46.4705960298
3.3090000000,46.4713342935
3.3100000000,46.4720723335
3.3110000000,46.4728101498
3.3120000000,46.4735477427
3.3130000000,46.4742851123
3.3140000000,46.4750222586
3.3150000000,46.4757591819
3.3160000000,46.4764958822
3.3170000000,46.4772323597
3.3180000000,46.4779686145
3.3190000000,46.4787046468
3.3200000000,46.4794404566
3.3210000000,46.4801760442
3.3220000000,46.4809114096
3.3230000000,46.4816465530
3.3240000000,46.4823814746
3.3250000000,46.4831161743
3.3260000000,46.4838506524
3.3270000000,46.4845849091
3.3280000000,46.4853189444
3.3290000000,46.4860527584
3.3300000000,46.4867863514
3.3310000000,46.4875197234
3.3320000000,46.4882528745
3.3330000000,46.4889858049
3.3340000000,46.4897185148
3.3350000000,46.4904510042
3.3360000000,46.4911832733
3.3370000000,46.4919153222
3.3380000000,46.4926471511
3.3390000000,46.4933787600
3.3400000000,46.4941101492
3.3410000000,46.4948413187
3.3420000000,46.4955722686
3.3430000000,46.4963029992
3.3440000000,46.4970335104
3.3450000000,46.4977638025
3.3460000000,46.4984938756
3.3470000000,46.4992237299
3.3480000000,46.4999533653
3.3490000000,46.5006827821
3.3500000000,46.5014119805
3.3510000000,46.5021409604
3.3520000000,46.5028697221
3.3530000000,46.5035982657
3.3540000000,46.5043265913
3.3550000000,46.5050546991
3.3560000000,46.5057825891
3.3570000000,46.5065102615
3.3580000000,46.5072377165
3.3590000000,46.5079649541
3.3600000000,46.5086919744
3.3610000000,46.5094187777
3.3620000000,46.5101453640
3.3630000000,46.5108717335
3.3640000000,46.5115978863
3.3650000000,46.5123238225
