# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.5360000000,42.2887603147
0.5370000000,42.2932587204
0.5380000000,42.2977488224
0.5390000000,42.3022306504
0.5400000000,42.3067042340
0.5410000000,42.3111696027
0.5420000000,42.3156267856
0.5430000000,42.3200758120
0.5440000000,42.3245167107
0.5450000000,42.3289495106
0.5460000000,42.3333742403
0.5470000000,42.3377909283
0.5480000000,42.3421996029
0.5490000000,42.3466002924
0.5500000000,42.3509930247
0.5510000000,42.3553778278
0.5520000000,42.3597547295
0.5530000000,42.3641237572
0.5540000000,42.3684849385
0.5550000000,42.3728383007
0.5560000000,42.3771838710
0.5570000000,42.3815216764
0.5580000000,42.3858517437
0.5590000000,42.3901740998
0.5600000000,42.3944887712
0.5610000000,42.3987957844
0.5620000000,42.4030951657
0.5630000000,42.4073869414
0.5640000000,42.4116711375
0.5650000000,42.4159477799
0.5660000000,42.4202168944
0.5670000000,42.4244785067
0.5680000000,42.4287326424
0.5690000000,42.4329793267
0.5700000000,42.4372185851
0.5710000000,42.4414504426
0.5720000000,42.4456749242
0.5730000000,42.4498920549
0.5740000000,42.4541018594
0.5750000000,42.4583043624
0.5760000000,42.4624995883
0.5770000000,42.4666875615
0.5780000000,42.4708683064
0.5790000000,42.4750418470
0.5800000000,42.4792082074
0.5810000000,42.4833674116
0.5820000000,42.4875194832
0.5830000000,42.4916644459
0.5840000000,42.4958023233
0.5850000000,42.4999331389
0.5860000000,42.5040569159
0.5870000000,42.5081736775
0.5880000000,42.5122834469
0.5890000000,42.5163862470
0.5900000000,42.5204821006
0.5910000000,42.5245710306
0.5920000000,42.5286530595
0.5930000000,42.5327282098
0.5940000000,42.5367965041
0.5950000000,42.5408579645
0.5960000000,42.5449126133
0.5970000000,42.5489604726
0.5980000000,42.5530015643
0.5990000000,42.5570359103
0.6000000000,42.5610635325
0.6010000000,42.5650844524
0.6020000000,42.5690986916
0.6030000000,42.5731062716
0.6040000000,42.5771072137
0.6050000000,42.5811015392
0.6060000000,42.5850892692
0.6070000000,42.5890704247
0.6080000000,42.5930450268
0.6090000000,42.5970130963
0.6100000000,42.6009746538
0.6110000000,42.6049297201
0.6120000000,42.6088783157
0.6130000000,42.6128204610
0.6140000000,42.6167561764
0.6150000000,42.6206854823
0.6160000000,42.6246083986
0.6170000000,42.6285249456
0.6180000000,42.6324351431
0.6190000000,42.6363390111
0.6200000000,42.6402365694
0.6210000000,42.6441278375
0.6220000000,42.6480128353
0.6230000000,42.6518915821
0.6240000000,42.6557640974
0.6250000000,42.6596304005
0.6260000000,42.6634905106
0.6270000000,42.6673444470
0.6280000000,42.6711922287
0.6290000000,42.6750338746
0.6300000000,42.6788694036
0.6310000000,42.6826988346
0.6320000000,42.6865221862
0.6330000000,42.6903394771
0.6340000000,42.6941507259
0.6350000000,42.6979559510
0.6360000000,42.7017551707
0.6370000000,42.7055484034
0.6380000000,42.7093356672
0.6390000000,42.7131169804
0.6400000000,42.7168923609
0.6410000000,42.7206618267
0.6420000000,42.7244253956
0.6430000000,42.7281830856
0.6440000000,42.7319349142
0.6450000000,42.7356808993
0.6460000000,42.7394210582
0.6470000000,42.7431554085
0.6480000000,42.7468839675
0.6490000000,42.7506067527
0.6500000000,42.7543237813
0.6510000000,42.7580350704
0.6520000000,42.7617406371
0.6530000000,42.7654404985
0.6540000000,42.7691346715
0.6550000000,42.7728231730
0.6560000000,42.7765060197
0.6570000000,42.7801832284
0.6580000000,42.7838548157
