# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.1090000000,520.5548351071
0.1100000000,525.7009545081
0.1110000000,530.8538082176
0.1120000000,536.0133962356
0.1130000000,541.1797185621
0.1140000000,546.3527751972
0.1150000000,551.5325661408
0.1160000000,556.7190913929
0.1170000000,561.9123509535
0.1180000000,567.1123448227
0.1190000000,572.3190730003
0.1200000000,577.5325354865
0.1210000000,582.7527322813
0.1220000000,587.9796633845
0.1230000000,593.2133287963
0.1240000000,598.4537285166
0.1250000000,603.7008625454
0.1260000000,608.9547308827
0.1270000000,614.2153335286
0.1280000000,619.4826704830
0.1290000000,624.7567417459
0.1300000000,630.0375473173
0.1310000000,635.3250871973
0.1320000000,640.6193613858
0.1330000000,645.9203698828
0.1340000000,651.2281126883
0.1350000000,656.5425898023
0.1360000000,661.8638012249
0.1370000000,667.1917469560
0.1380000000,672.5264269956
0.1390000000,677.8678413438
0.1400000000,683.2159900005
0.1410000000,688.5708729656
0.1420000000,693.9324902394
0.1430000000,699.3008418216
0.1440000000,704.6759277124
0.1450000000,710.0577479117
0.1460000000,715.4463024195
0.1470000000,720.8415912358
0.1480000000,726.2436143607
0.1490000000,731.6523717940
0.1500000000,737.0678635359
0.1510000000,742.4900895864
0.1520000000,747.9190499453
0.1530000000,753.3547446128
0.1540000000,758.7971735888
0.1550000000,764.2463368733
0.1560000000,769.7022344664
0.1570000000,775.1648663679
0.1580000000,780.6342325780
0.1590000000,786.1103330966
0.1600000000,791.5931679238
0.1610000000,797.0827370594
0.1620000000,802.5790405036
0.1630000000,808.0820782563
0.1640000000,813.5918503176
0.1650000000,819.1083566873
0.1660000000,824.6315973656
0.1670000000,830.1615723524
0.1680000000,835.6982816477
0.1690000000,841.2417252516
0.1700000000,846.7919031639
0.1710000000,852.3488153848
0.1720000000,857.9124619143
0.1730000000,863.4828427522
0.1740000000,869.0599578987
0.1750000000,874.6438073537
0.1760000000,880.2343911172
0.1770000000,885.8317091892
0.1780000000,891.4357615698
0.1790000000,897.0465482588
0.1800000000,902.6640692565
0.1810000000,908.2883245626
0.1820000000,913.9193141772
0.1830000000,919.5570381004
0.1840000000,925.2014963321
0.1850000000,930.8526888723
0.1860000000,936.5106157211
0.1870000000,942.1752768784
0.1880000000,947.8466723442
0.1890000000,953.5248021185
0.1900000000,959.2096662013
0.1910000000,964.9012645927
0.1920000000,970.5995972926
0.1930000000,976.3046643010
0.1940000000,982.0164656179
0.1950000000,987.7350012434
0.1960000000,993.4602711774
0.1970000000,999.1922754199
0.1980000000,1004.9310139709
0.1990000000,1010.6764868305
0.2000000000,1016.4286939985
0.2010000000,1022.1876354751
0.2020000000,1027.9533112603
0.2030000000,1033.7257213539
0.2040000000,1039.5048657561
0.2050000000,1045.2907444668
0.2060000000,1051.0833574860
0.2070000000,1056.8827048137
0.2080000000,1062.6887864500
0.2090000000,1068.5016023948
0.2100000000,1074.3211526481
0.2110000000,1080.1474372099
0.2120000000,1085.9804560803
0.2130000000,1091.8202092592
0.2140000000,1097.6666967466
0.2150000000,1103.5199185425
0.2160000000,1109.3798746469
0.2170000000,1115.2465650599
0.2180000000,1121.1199897814
0.2190000000,1127.0001488114
0.2200000000,1132.8870421500
0.2210000000,1138.7806697971
0.2220000000,1144.6810317526
0.2230000000,1150.5881280168
0.2240000000,1156.5019585894
0.2250000000,1162.4225234706
0.2260000000,1168.3498226603
0.2270000000,1174.2838561585
0.2280000000,1180.2246239652
0.2290000000,1186.1721260805
0.2300000000,1192.1263625042
0.2310000000,1198.0873332365
0.2320000000,1204.0550382774
0.2330000000,1210.0294776267
0.2340000000,1216.0106512846
0.2350000000,1221.9985592510
0.2360000000,1227.9932015259
0.2370000000,1233.9945781093
0.2380000000,1240.0026890013
0.2390000000,1246.0175342018
0.2400000000,1252.0391137108
0.2410000000,1258.0674275284
0.2420000000,1264.1024756544
0.2430000000,1270.1442580890
0.2440000000,1276.1927748321
0.2450000000,1282.2480258837
0.2460000000,1288.3100112439
0.2470000000,1294.3787309126
0.2480000000,1300.4541848898
0.2490000000,1306.5363731755
0.2500000000,1312.6252957698
0.2510000000,1318.7209526725
0.2520000000,1324.8233438838
0.2530000000,1330.9324694036
0.2540000000,1337.0483292320
0.2550000000,1343.1709233689
0.2560000000,1349.3002518142
0.2570000000,1355.4363145682
0.2580000000,1361.5791116306
0.2590000000,1367.7286430016
0.2600000000,1373.8849086810
0.2610000000,1380.0479086691
0.2620000000,1386.2176429656
0.2630000000,1392.3941115706
0.2640000000,1398.5773144842
0.2650000000,1404.7672517063
0.2660000000,1410.9639232369
0.2670000000,1417.1673290761
0.2680000000,1423.3774692238
0.2690000000,1429.5943436800
0.2700000000,1435.8179524447
0.2710000000,1442.0482955179
0.2720000000,1448.2853728997
0.2730000000,1454.5291845900
0.2740000000,1460.7797305888
0.2750000000,1467.0370108961
0.2760000000,1473.3010255120
0.2770000000,1479.5717744364
0.2780000000,1485.8492576693
0.2790000000,1492.1334752107
0.2800000000,1498.4244270606
0.2810000000,1504.7221132191
0.2820000000,1511.0265336861
0.2830000000,1517.3376884616
0.2840000000,1523.6555775457
0.2850000000,1529.9802009383
0.2860000000,1536.3115586394
0.2870000000,1542.6496506490
0.2880000000,1548.9944769671
0.2890000000,1555.3460375938
0.2900000000,1561.7043325290
0.2910000000,1568.0693617727
0.2920000000,1574.4411253249
0.2930000000,1580.8196231857
0.2940000000,1587.2048553550
0.2950000000,1593.5968218328
0.2960000000,1599.9955226191
0.2970000000,1606.4009577139
0.2980000000,1612.8131271173
0.2990000000,1619.2320308292
0.3000000000,1625.6576688496
0.3010000000,1632.0900411786
0.3020000000,1638.5291478160
0.3030000000,1644.9749887620
0.3040000000,1651.4275640166
0.3050000000,1657.8868735796
0.3060000000,1664.3529174512
0.3070000000,1670.8256956312
0.3080000000,1677.3052081199
0.3090000000,1683.7914549170
0.3100000000,1690.2844360226
0.3110000000,1696.7841514368
0.3120000000,1703.2906011595
0.3130000000,1709.8037851908
0.3140000000,1716.3237035305
0.3150000000,1722.8503561788
0.3160000000,1729.3837431356
0.3170000000,1735.9238644009
0.3180000000,1742.4707199747
0.3190000000,1749.0243098571
0.3200000000,1755.5846340480
0.3210000000,1762.1516925474
0.3220000000,1768.7254853554
0.3230000000,1775.3060124718
0.3240000000,1781.8932738968
0.3250000000,1788.4872696303
0.3260000000,1795.0879996723
0.3270000000,1801.6954640229
0.3280000000,1808.3096626820
0.3290000000,1814.9305956496
0.3300000000,1821.5582629257
0.3310000000,1828.1926645104
0.3320000000,1834.8338004035
0.3330000000,1841.4816706052
0.3340000000,1848.1362751154
0.3350000000,1854.7976139342
0.3360000000,1861.4656870614
0.3370000000,1868.1404944972
0.3380000000,1874.8220362416
0.3390000000,1881.5103122944
0.3400000000,1888.2053226558
0.3410000000,1894.9070673256
0.3420000000,1901.6155463040
0.3430000000,1908.3307595910
0.3440000000,1915.0527071864
0.3450000000,1921.7813890904
0.3460000000,1928.5168053029
0.3470000000,1935.2589558239
0.3480000000,1942.0078406535
0.3490000000,1948.7634597915
0.3500000000,1955.5258132381
0.3510000000,1962.2949009933
0.3520000000,1969.0707230569
0.3530000000,1975.8532794291
0.3540000000,1982.6425701098
0.3550000000,1989.4385950990
0.3560000000,1996.2413543967
0.3570000000,2003.0508480030
0.3580000000,2009.8670759177
0.3590000000,2016.6900381411
0.3600000000,2023.5197346729
0.3610000000,2030.3561655132
0.3620000000,2037.1993306621
0.3630000000,2044.0492301195
0.3640000000,2050.9058638854
0.3650000000,2057.7692319599
