# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.1920000000,40.0194463716
0.1930000000,40.0325477145
0.1940000000,40.0455892347
0.1950000000,40.0585715343
0.1960000000,40.0714952062
0.1970000000,40.0843608339
0.1980000000,40.0971689927
0.1990000000,40.1099202487
0.2000000000,40.1226151597
0.2010000000,40.1352542752
0.2020000000,40.1478381367
0.2030000000,40.1603672774
0.2040000000,40.1728422228
0.2050000000,40.1852634909
0.2060000000,40.1976315920
0.2070000000,40.2099470289
0.2080000000,40.2222102973
0.2090000000,40.2344218860
0.2100000000,40.2465822764
0.2110000000,40.2586919433
0.2120000000,40.2707513549
0.2130000000,40.2827609726
0.2140000000,40.2947212516
0.2150000000,40.3066326404
0.2160000000,40.3184955815
0.2170000000,40.3303105115
0.2180000000,40.3420778606
0.2190000000,40.3537980534
0.2200000000,40.3654715086
0.2210000000,40.3770986393
0.2220000000,40.3886798529
0.2230000000,40.4002155515
0.2240000000,40.4117061318
0.2250000000,40.4231519852
0.2260000000,40.4345534978
0.2270000000,40.4459110507
0.2280000000,40.4572250201
0.2290000000,40.4684957772
0.2300000000,40.4797236884
0.2310000000,40.4909091152
0.2320000000,40.5020524147
0.2330000000,40.5131539392
0.2340000000,40.5242140366
0.2350000000,40.5352330504
0.2360000000,40.5462113197
0.2370000000,40.5571491793
0.2380000000,40.5680469598
0.2390000000,40.5789049877
0.2400000000,40.5897235855
0.2410000000,40.6005030715
0.2420000000,40.6112437602
0.2430000000,40.6219459623
0.2440000000,40.6326099846
0.2450000000,40.6432361301
0.2460000000,40.6538246982
0.2470000000,40.6643759848
0.2480000000,40.6748902820
0.2490000000,40.6853678785
0.2500000000,40.6958090595
0.2510000000,40.7062141070
0.2520000000,40.7165832994
0.2530000000,40.7269169120
0.2540000000,40.7372152167
0.2550000000,40.7474784824
0.2560000000,40.7577069747
0.2570000000,40.7679009562
0.2580000000,40.7780606865
0.2590000000,40.7881864221
0.2600000000,40.7982784166
0.2610000000,40.8083369207
0.2620000000,40.8183621822
0.2630000000,40.8283544463
0.2640000000,40.8383139552
0.2650000000,40.8482409484
0.2660000000,40.8581356627
0.2670000000,40.8679983323
0.2680000000,40.8778291890
0.2690000000,40.8876284616
0.2700000000,40.8973963767
0.2710000000,40.9071331583
0.2720000000,40.9168390278
0.2730000000,40.9265142046
0.2740000000,40.9361589052
0.2750000000,40.9457733441
0.2760000000,40.9553577334
0.2770000000,40.9649122827
0.2780000000,40.9744371998
0.2790000000,40.9839326899
0.2800000000,40.9933989561
0.2810000000,41.0028361994
0.2820000000,41.0122446186
0.2830000000,41.0216244106
0.2840000000,41.0309757700
0.2850000000,41.0402988895
0.2860000000,41.0495939597
0.2870000000,41.0588611693
0.2880000000,41.0681007050
0.2890000000,41.0773127517
0.2900000000,41.0864974921
0.2910000000,41.0956551074
0.2920000000,41.1047857766
0.2930000000,41.1138896773
0.2940000000,41.1229669848
0.2950000000,41.1320178731
0.2960000000,41.1410425141
0.2970000000,41.1500410781
0.2980000000,41.1590137338
0.2990000000,41.1679606481
0.3000000000,41.1768819862
0.3010000000,41.1857779119
0.3020000000,41.1946485871
0.3030000000,41.2034941722
0.3040000000,41.2123148261
0.3050000000,41.2211107062
0.3060000000,41.2298819682
0.3070000000,41.2386287664
0.3080000000,41.2473512536
0.3090000000,41.2560495810
0.3100000000,41.2647238986
0.3110000000,41.2733743547
0.3120000000,41.2820010964
0.3130000000,41.2906042693
0.3140000000,41.2991840176
0.3150000000,41.3077404842
0.3160000000,41.3162738106
0.3170000000,41.3247841370
0.3180000000,41.3332716023
0.3190000000,41.3417363441
0.3200000000,41.3501784987
0.3210000000,41.3585982012
0.3220000000,41.3669955853
0.3230000000,41.3753707837
0.3240000000,41.3837239277
0.3250000000,41.3920551474
0.3260000000,41.4003645718
0.3270000000,41.4086523287
0.3280000000,41.4169185448
0.3290000000,41.4251633456
0.3300000000,41.4333868553
0.3310000000,41.4415891974
0.3320000000,41.4497704938
0.3330000000,41.4579308657
0.3340000000,41.4660704331
0.3350000000,41.4741893148
0.3360000000,41.4822876288
0.3370000000,41.4903654918
0.3380000000,41.4984230197
0.3390000000,41.5064603272
0.3400000000,41.5144775281
0.3410000000,41.5224747353
0.3420000000,41.5304520606
0.3430000000,41.5384096147
0.3440000000,41.5463475076
0.3450000000,41.5542658482
0.3460000000,41.5621647445
0.3470000000,41.5700443037
0.3480000000,41.5779046318
0.3490000000,41.5857458343
0.3500000000,41.5935680153
0.3510000000,41.6013712785
0.3520000000,41.6091557265
0.3530000000,41.6169214610
0.3540000000,41.6246685830
0.3550000000,41.6323971924
0.3560000000,41.6401073886
0.3570000000,41.6477992700
0.3580000000,41.6554729341
0.3590000000,41.6631284777
0.3600000000,41.6707659968
0.3610000000,41.6783855867
0.3620000000,41.6859873417
0.3630000000,41.6935713555
0.3640000000,41.7011377210
0.3650000000,41.7086865303
0.3660000000,41.7162178748
0.3670000000,41.7237318452
0.3680000000,41.7312285314
0.3690000000,41.7387080226
0.3700000000,41.7461704072
0.3710000000,41.7536157731
0.3720000000,41.7610442074
0.3730000000,41.7684557963
0.3740000000,41.7758506257
0.3750000000,41.7832287806
0.3760000000,41.7905903452
0.3770000000,41.7979354034
0.3780000000,41.8052640382
0.3790000000,41.8125763318
0.3800000000,41.8198723662
0.3810000000,41.8271522224
0.3820000000,41.8344159809
0.3830000000,41.8416637215
0.3840000000,41.8488955235
0.3850000000,41.8561114657
0.3860000000,41.8633116258
0.3870000000,41.8704960816
0.3880000000,41.8776649097
0.3890000000,41.8848181864
0.3900000000,41.8919559875
0.3910000000,41.8990783880
0.3920000000,41.9061854626
0.3930000000,41.9132772851
0.3940000000,41.9203539290
0.3950000000,41.9274154673
0.3960000000,41.9344619722
0.3970000000,41.9414935155
0.3980000000,41.9485101685
0.3990000000,41.9555120020
0.4000000000,41.9624990861
0.4010000000,41.9694714906
0.4020000000,41.9764292847
0.4030000000,41.9833725370
0.4040000000,41.9903013156
0.4050000000,41.9972156884
0.4060000000,42.0041157224
0.4070000000,42.0110014844
0.4080000000,42.0178730406
0.4090000000,42.0247304567
0.4100000000,42.0315737980
0.4110000000,42.0384031293
0.4120000000,42.0452185149
0.4130000000,42.0520200186
0.4140000000,42.0588077040
0.4150000000,42.0655816340
0.4160000000,42.0723418710
0.4170000000,42.0790884772
0.4180000000,42.0858215142
0.4190000000,42.0925410432
0.4200000000,42.0992471250
0.4210000000,42.1059398199
0.4220000000,42.1126191879
0.4230000000,42.1192852884
0.4240000000,42.1259381806
0.4250000000,42.1325779231
0.4260000000,42.1392045742
0.4270000000,42.1458181918
0.4280000000,42.1524188334
0.4290000000,42.1590065560
0.4300000000,42.1655814163
0.4310000000,42.1721434707
0.4320000000,42.1786927750
0.4330000000,42.1852293849
0.4340000000,42.1917533553
0.4350000000,42.1982647412
0.4360000000,42.2047635970
0.4370000000,42.2112499766
0.4380000000,42.2177239339
0.4390000000,42.2241855220
0.4400000000,42.2306347940
0.4410000000,42.2370718025
0.4420000000,42.2434965998
0.4430000000,42.2499092377
0.4440000000,42.2563097678
0.4450000000,42.2626982415
0.4460000000,42.2690747095
0.4470000000,42.2754392224
0.4480000000,42.2817918304
0.4490000000,42.2881325835
0.4500000000,42.2944615312
0.4510000000,42.3007787227
0.4520000000,42.3070842070
0.4530000000,42.3133780327
0.4540000000,42.3196602480
0.4550000000,42.3259309010
0.4560000000,42.3321900393
0.4570000000,42.3384377103
0.4580000000,42.3446739610
0.4590000000,42.3508988383
0.4600000000,42.3571123884
0.4610000000,42.3633146577
0.4620000000,42.3695056920
0.4630000000,42.3756855368
0.4640000000,42.3818542375
0.4650000000,42.3880118390
0.4660000000,42.3941583861
0.4670000000,42.4002939232
0.4680000000,42.4064184944
0.4690000000,42.4125321436
0.4700000000,42.4186349145
0.4710000000,42.4247268504
0.4720000000,42.4308079943
0.4730000000,42.4368783890
0.4740000000,42.4429380771
0.4750000000,42.4489871008
0.4760000000,42.4550255021
0.4770000000,42.4610533229
0.4780000000,42.4670706045
0.4790000000,42.4730773882
0.4800000000,42.4790737150
0.4810000000,42.4850596256
0.4820000000,42.4910351605
0.4830000000,42.4970003600
0.4840000000,42.5029552640
0.4850000000,42.5088999124
0.4860000000,42.5148343445
0.4870000000,42.5207585998
0.4880000000,42.5266727172
0.4890000000,42.5325767355
0.4900000000,42.5384706933
0.4910000000,42.5443546290
0.4920000000,42.5502285806
0.4930000000,42.5560925861
0.4940000000,42.5619466831
0.4950000000,42.5677909091
0.4960000000,42.5736253012
0.4970000000,42.5794498965
0.4980000000,42.5852647317
0.4990000000,42.5910698435
0.5000000000,42.5968652681
0.5010000000,42.6026510417
0.5020000000,42.6084272002
0.5030000000,42.6141937793
0.5040000000,42.6199508146
0.5050000000,42.6256983414
0.5060000000,42.6314363946
0.5070000000,42.6371650093
0.5080000000,42.6428842202
0.5090000000,42.6485940617
0.5100000000,42.6542945681
0.5110000000,42.6599857735
0.5120000000,42.6656677118
0.5130000000,42.6713404168
0.5140000000,42.6770039219
0.5150000000,42.6826582605
0.5160000000,42.6883034657
0.5170000000,42.6939395705
0.5180000000,42.6995666076
0.5190000000,42.7051846097
0.5200000000,42.7107936090
0.5210000000,42.7163936379
0.5220000000,42.7219847283
0.5230000000,42.7275669121
0.5240000000,42.7331402210
0.5250000000,42.7387046866
0.5260000000,42.7442603400
0.5270000000,42.7498072125
0.5280000000,42.7553453350
0.5290000000,42.7608747383
0.5300000000,42.7663954532
0.5310000000,42.7719075100
0.5320000000,42.7774109391
0.5330000000,42.7829057705
0.5340000000,42.7883920343
0.5350000000,42.7938697603
0.5360000000,42.7993389780
0.5370000000,42.8047997171
0.5380000000,42.8102520068
0.5390000000,42.8156958762
0.5400000000,42.8211313544
0.5410000000,42.8265584702
0.5420000000,42.8319772524
0.5430000000,42.8373877294
0.5440000000,42.8427899296
0.5450000000,42.8481838813
0.5460000000,42.8535696125
0.5470000000,42.8589471513
0.5480000000,42.8643165253
0.5490000000,42.8696777622
0.5500000000,42.8750308894
0.5510000000,42.8803759344
0.5520000000,42.8857129244
0.5530000000,42.8910418863
0.5540000000,42.8963628471
0.5550000000,42.9016758335
0.5560000000,42.9069808723
0.5570000000,42.9122779898
0.5580000000,42.9175672125
0.5590000000,42.9228485665
0.5600000000,42.9281220779
0.5610000000,42.9333877727
0.5620000000,42.9386456767
0.5630000000,42.9438958155
0.5640000000,42.9491382146
0.5650000000,42.9543728996
0.5660000000,42.9595998957
0.5670000000,42.9648192279
0.5680000000,42.9700309214
0.5690000000,42.9752350010
0.5700000000,42.9804314915
0.5710000000,42.9856204175
0.5720000000,42.9908018036
0.5730000000,42.9959756741
0.5740000000,43.0011420532
0.5750000000,43.0063009652
0.5760000000,43.0114524340
0.5770000000,43.0165964835
0.5780000000,43.0217331376
0.5790000000,43.0268624198
0.5800000000,43.0319843537
0.5810000000,43.0370989627
0.5820000000,43.0422062702
0.5830000000,43.0473062992
0.5840000000,43.0523990729
0.5850000000,43.0574846143
0.5860000000,43.0625629461
0.5870000000,43.0676340911
0.5880000000,43.0726980719
0.5890000000,43.0777549111
0.5900000000,43.0828046309
0.5910000000,43.0878472537
0.5920000000,43.0928828017
0.5930000000,43.0979112969
0.5940000000,43.1029327613
0.5950000000,43.1079472167
0.5960000000,43.1129546849
0.5970000000,43.1179551874
0.5980000000,43.1229487459
0.5990000000,43.1279353818
0.6000000000,43.1329151163
0.6010000000,43.1378879707
0.6020000000,43.1428539661
0.6030000000,43.1478131236
0.6040000000,43.1527654640
0.6050000000,43.1577110081
0.6060000000,43.1626497767
0.6070000000,43.1675817903
0.6080000000,43.1725070695
0.6090000000,43.1774256348
0.6100000000,43.1823375063
0.6110000000,43.1872427044
0.6120000000,43.1921412492
0.6130000000,43.1970331606
0.6140000000,43.2019184587
0.6150000000,43.2067971633
0.6160000000,43.2116692941
0.6170000000,43.2165348708
0.6180000000,43.2213939129
0.6190000000,43.2262464400
0.6200000000,43.2310924713
0.6210000000,43.2359320262
0.6220000000,43.2407651239
0.6230000000,43.2455917835
0.6240000000,43.2504120240
0.6250000000,43.2552258644
0.6260000000,43.2600333235
0.6270000000,43.2648344199
0.6280000000,43.2696291726
0.6290000000,43.2744175999
0.6300000000,43.2791997204
0.6310000000,43.2839755525
0.6320000000,43.2887451146
0.6330000000,43.2935084249
0.6340000000,43.2982655015
0.6350000000,43.3030163625
0.6360000000,43.3077610260
0.6370000000,43.3124995098
0.6380000000,43.3172318318
0.6390000000,43.3219580098
0.6400000000,43.3266780613
0.6410000000,43.3313920040
0.6420000000,43.3360998554
0.6430000000,43.3408016329
0.6440000000,43.3454973539
0.6450000000,43.3501870357
0.6460000000,43.3548706955
0.6470000000,43.3595483503
0.6480000000,43.3642200173
0.6490000000,43.3688857133
0.6500000000,43.3735454554
0.6510000000,43.3781992603
0.6520000000,43.3828471447
0.6530000000,43.3874891253
0.6540000000,43.3921252188
0.6550000000,43.3967554416
0.6560000000,43.4013798102
0.6570000000,43.4059983410
0.6580000000,43.4106110502
0.6590000000,43.4152179542
0.6600000000,43.4198190690
0.6610000000,43.4244144108
0.6620000000,43.4290039955
0.6630000000,43.4335878392
0.6640000000,43.4381659577
0.6650000000,43.4427383668
0.6660000000,43.4473050823
0.6670000000,43.4518661198
0.6680000000,43.4564214950
0.6690000000,43.4609712233
0.6700000000,43.4655153204
0.6710000000,43.4700538014
0.6720000000,43.4745866819
0.6730000000,43.4791139770
0.6740000000,43.4836357021
0.6750000000,43.4881518721
0.6760000000,43.4926625023
0.6770000000,43.4971676076
0.6780000000,43.5016672029
0.6790000000,43.5061613032
0.6800000000,43.5106499233
0.6810000000,43.5151330779
0.6820000000,43.5196107817
0.6830000000,43.5240830494
0.6840000000,43.5285498955
0.6850000000,43.5330113346
0.6860000000,43.5374673811
0.6870000000,43.5419180494
0.6880000000,43.5463633537
0.6890000000,43.5508033085
0.6900000000,43.5552379279
0.6910000000,43.5596672260
0.6920000000,43.5640912169
0.6930000000,43.5685099147
0.6940000000,43.5729233334
0.6950000000,43.5773314868
0.6960000000,43.5817343888
0.6970000000,43.5861320532
0.6980000000,43.5905244938
0.6990000000,43.5949117242
0.7000000000,43.5992937581
0.7010000000,43.6036706090
0.7020000000,43.6080422905
0.7030000000,43.6124088160
0.7040000000,43.6167701990
0.7050000000,43.6211264527
0.7060000000,43.6254775905
0.7070000000,43.6298236257
0.7080000000,43.6341645713
0.7090000000,43.6385004406
0.7100000000,43.6428312467
0.7110000000,43.6471570025
0.7120000000,43.6514777210
0.7130000000,43.6557934152
0.7140000000,43.6601040979
0.7150000000,43.6644097820
0.7160000000,43.6687104802
0.7170000000,43.6730062053
0.7180000000,43.6772969698
0.7190000000,43.6815827865
0.7200000000,43.6858636678
0.7210000000,43.6901396263
0.7220000000,43.6944106745
0.7230000000,43.6986768248
0.7240000000,43.7029380895
0.7250000000,43.7071944810
0.7260000000,43.7114460115
0.7270000000,43.7156926932
0.7280000000,43.7199345384
0.7290000000,43.7241715591
0.7300000000,43.7284037674
0.7310000000,43.7326311753
0.7320000000,43.7368537948
0.7330000000,43.7410716379
0.7340000000,43.7452847164
0.7350000000,43.7494930422
0.7360000000,43.7536966270
0.7370000000,43.7578954826
0.7380000000,43.7620896208
0.7390000000,43.7662790531
0.7400000000,43.7704637912
0.7410000000,43.7746438466
0.7420000000,43.7788192309
0.7430000000,43.7829899555
0.7440000000,43.7871560318
0.7450000000,43.7913174713
0.7460000000,43.7954742853
0.7470000000,43.7996264851
0.7480000000,43.8037740819
0.7490000000,43.8079170870
0.7500000000,43.8120555115
0.7510000000,43.8161893665
0.7520000000,43.8203186632
0.7530000000,43.8244434126
0.7540000000,43.8285636256
0.7550000000,43.8326793133
0.7560000000,43.8367904865
0.7570000000,43.8408971561
0.7580000000,43.8449993330
0.7590000000,43.8490970279
0.7600000000,43.8531902516
0.7610000000,43.8572790148
0.7620000000,43.8613633282
0.7630000000,43.8654432024
0.7640000000,43.8695186480
0.7650000000,43.8735896755
0.7660000000,43.8776562955
0.7670000000,43.8817185184
0.7680000000,43.8857763547
0.7690000000,43.8898298147
0.7700000000,43.8938789088
0.7710000000,43.8979236473
0.7720000000,43.9019640405
0.7730000000,43.9060000987
0.7740000000,43.9100318320
0.7750000000,43.9140592506
0.7760000000,43.9180823646
0.7770000000,43.9221011841
0.7780000000,43.9261157192
0.7790000000,43.9301259799
0.7800000000,43.9341319761
0.7810000000,43.9381337178
0.7820000000,43.9421312149
0.7830000000,43.9461244773
0.7840000000,43.9501135147
0.7850000000,43.9540983371
0.7860000000,43.9580789541
0.7870000000,43.9620553754
0.7880000000,43.9660276109
0.7890000000,43.9699956700
0.7900000000,43.9739595625
0.7910000000,43.9779192978
0.7920000000,43.9818748857
0.7930000000,43.9858263355
0.7940000000,43.9897736568
0.7950000000,43.9937168590
0.7960000000,43.9976559515
0.7970000000,44.0015909436
0.7980000000,44.0055218448
0.7990000000,44.0094486644
0.8000000000,44.0133714116
0.8010000000,44.0172900956
0.8020000000,44.0212047257
0.8030000000,44.0251153111
0.8040000000,44.0290218609
0.8050000000,44.0329243842
0.8060000000,44.0368228900
0.8070000000,44.0407173875
0.8080000000,44.0446078857
0.8090000000,44.0484943935
0.8100000000,44.0523769198
0.8110000000,44.0562554737
0.8120000000,44.0601300640
0.8130000000,44.0640006996
0.8140000000,44.0678673892
0.8150000000,44.0717301417
0.8160000000,44.0755889658
0.8170000000,44.0794438703
0.8180000000,44.0832948639
0.8190000000,44.0871419552
0.8200000000,44.0909851530
0.8210000000,44.0948244657
0.8220000000,44.0986599020
0.8230000000,44.1024914704
0.8240000000,44.1063191796
0.8250000000,44.1101430378
0.8260000000,44.1139630537
0.8270000000,44.1177792356
0.8280000000,44.1215915920
0.8290000000,44.1254001312
0.8300000000,44.1292048616
0.8310000000,44.1330057915
0.8320000000,44.1368029292
0.8330000000,44.1405962830
0.8340000000,44.1443858610
0.8350000000,44.1481716715
0.8360000000,44.1519537226
0.8370000000,44.1557320226
0.8380000000,44.1595065795
0.8390000000,44.1632774014
0.8400000000,44.1670444965
0.8410000000,44.1708078726
0.8420000000,44.1745675379
0.8430000000,44.1783235003
0.8440000000,44.1820757678
0.8450000000,44.1858243483
0.8460000000,44.1895692498
0.8470000000,44.1933104800
0.8480000000,44.1970480468
0.8490000000,44.2007819581
0.8500000000,44.2045122217
0.8510000000,44.2082388453
0.8520000000,44.2119618367
0.8530000000,44.2156812035
0.8540000000,44.2193969536
0.8550000000,44.2231090945
0.8560000000,44.2268176339
0.8570000000,44.2305225794
0.8580000000,44.2342239386
0.8590000000,44.2379217191
0.8600000000,44.2416159284
0.8610000000,44.2453065740
0.8620000000,44.2489936635
0.8630000000,44.2526772042
0.8640000000,44.2563572036
0.8650000000,44.2600336692
0.8660000000,44.2637066082
0.8670000000,44.2673760282
0.8680000000,44.2710419365
0.8690000000,44.2747043402
0.8700000000,44.2783632469
0.8710000000,44.2820186636
0.8720000000,44.2856705978
0.8730000000,44.2893190565
0.8740000000,44.2929640470
0.8750000000,44.2966055765
0.8760000000,44.3002436522
0.8770000000,44.3038782810
0.8780000000,44.3075094703
0.8790000000,44.3111372270
0.8800000000,44.3147615582
0.8810000000,44.3183824709
0.8820000000,44.3219999722
0.8830000000,44.3256140691
0.8840000000,44.3292247685
0.8850000000,44.3328320773
0.8860000000,44.3364360026
0.8870000000,44.3400365511
0.8880000000,44.3436337298
0.8890000000,44.3472275456
0.8900000000,44.3508180052
0.8910000000,44.3544051155
0.8920000000,44.3579888833
0.8930000000,44.3615693154
0.8940000000,44.3651464184
0.8950000000,44.3687201992
0.8960000000,44.3722906644
0.8970000000,44.3758578208
0.8980000000,44.3794216749
0.8990000000,44.3829822335
0.9000000000,44.3865395031
0.9010000000,44.3900934903
0.9020000000,44.3936442018
0.9030000000,44.3971916441
0.9040000000,44.4007358237
0.9050000000,44.4042767472
0.9060000000,44.4078144210
0.9070000000,44.4113488516
0.9080000000,44.4148800456
0.9090000000,44.4184080092
0.9100000000,44.4219327490
0.9110000000,44.4254542712
0.9120000000,44.4289725825
0.9130000000,44.4324876889
0.9140000000,44.4359995970
0.9150000000,44.4395083130
0.9160000000,44.4430138432
0.9170000000,44.4465161938
0.9180000000,44.4500153713
0.9190000000,44.4535113817
0.9200000000,44.4570042314
0.9210000000,44.4604939264
0.9220000000,44.4639804730
0.9230000000,44.4674638774
0.9240000000,44.4709441457
0.9250000000,44.4744212840
0.9260000000,44.4778952985
0.9270000000,44.4813661951
0.9280000000,44.4848339800
0.9290000000,44.4882986593
0.9300000000,44.4917602389
0.9310000000,44.4952187249
0.9320000000,44.4986741233
0.9330000000,44.5021264400
0.9340000000,44.5055756810
0.9350000000,44.5090218522
0.9360000000,44.5124649597
0.9370000000,44.5159050091
0.9380000000,44.5193420066
0.9390000000,44.5227759578
0.9400000000,44.5262068688
0.9410000000,44.5296347452
0.9420000000,44.5330595929
0.9430000000,44.5364814178
0.9440000000,44.5399002256
0.9450000000,44.5433160220
0.9460000000,44.5467288128
0.9470000000,44.5501386037
0.9480000000,44.5535454005
0.9490000000,44.5569492088
0.9500000000,44.5603500344
0.9510000000,44.5637478828
0.9520000000,44.5671427597
0.9530000000,44.5705346707
0.9540000000,44.5739236215
0.9550000000,44.5773096177
0.9560000000,44.5806926647
0.9570000000,44.5840727683
0.9580000000,44.5874499338
0.9590000000,44.5908241669
0.9600000000,44.5941954731
0.9610000000,44.5975638578
0.9620000000,44.6009293265
0.9630000000,44.6042918847
0.9640000000,44.6076515379
0.9650000000,44.6110082914
0.9660000000,44.6143621507
0.9670000000,44.6177131211
0.9680000000,44.6210612081
0.9690000000,44.6244064171
0.9700000000,44.6277487532
0.9710000000,44.6310882220
0.9720000000,44.6344248288
0.9730000000,44.6377585787
0.9740000000,44.6410894772
0.9750000000,44.6444175294
0.9760000000,44.6477427407
0.9770000000,44.6510651163
0.9780000000,44.6543846614
0.9790000000,44.6577013812
0.9800000000,44.6610152809
0.9810000000,44.6643263657
0.9820000000,44.6676346408
0.9830000000,44.6709401113
0.9840000000,44.6742427824
0.9850000000,44.6775426591
0.9860000000,44.6808397466
0.9870000000,44.6841340500
0.9880000000,44.6874255744
0.9890000000,44.6907143247
0.9900000000,44.6940003061
0.9910000000,44.6972835237
