# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.1090000000,518.9580100871
0.1100000000,524.0599411356
0.1110000000,529.1678023857
0.1120000000,534.2815867351
0.1130000000,539.4012870860
0.1140000000,544.5268963455
0.1150000000,549.6584074251
0.1160000000,554.7958132413
0.1170000000,559.9391067149
0.1180000000,565.0882807717
0.1190000000,570.2433283421
0.1200000000,575.4042423614
0.1210000000,580.5710157696
0.1220000000,585.7436415115
0.1230000000,590.9221125366
0.1240000000,596.1064217995
0.1250000000,601.2965622595
0.1260000000,606.4925268807
0.1270000000,611.6943086322
0.1280000000,616.9019004881
0.1290000000,622.1152954272
0.1300000000,627.3344864335
0.1310000000,632.5594664959
0.1320000000,637.7902286081
0.1330000000,643.0267657691
0.1340000000,648.2690709827
0.1350000000,653.5171372580
0.1360000000,658.7709576089
0.1370000000,664.0305250544
0.1380000000,669.2958326189
0.1390000000,674.5668733316
0.1400000000,679.8436402270
0.1410000000,685.1261263446
0.1420000000,690.4143247294
0.1430000000,695.7082284312
0.1440000000,701.0078305052
0.1450000000,706.3131240120
0.1460000000,711.6241020170
0.1470000000,716.9407575913
0.1480000000,722.2630838111
0.1490000000,727.5910737578
0.1500000000,732.9247205182
0.1510000000,738.2640171846
0.1520000000,743.6089568544
0.1530000000,748.9595326304
0.1540000000,754.3157376209
0.1550000000,759.6775649395
0.1560000000,765.0450077053
0.1570000000,770.4180590427
0.1580000000,775.7967120817
0.1590000000,781.1809599576
0.1600000000,786.5707958113
0.1610000000,791.9662127892
0.1620000000,797.3672040431
0.1630000000,802.7737627304
0.1640000000,808.1858820141
0.1650000000,813.6035550626
0.1660000000,819.0267750500
0.1670000000,824.4555351560
0.1680000000,829.8898285658
0.1690000000,835.3296484703
0.1700000000,840.7749880659
0.1710000000,846.2258405549
0.1720000000,851.6821991451
0.1730000000,857.1440570500
0.1740000000,862.6114074887
0.1750000000,868.0842436862
0.1760000000,873.5625588730
0.1770000000,879.0463462856
0.1780000000,884.5355991661
0.1790000000,890.0303107623
0.1800000000,895.5304743278
0.1810000000,901.0360831222
0.1820000000,906.5471304106
0.1830000000,912.0636094642
0.1840000000,917.5855135599
0.1850000000,923.1128359804
0.1860000000,928.6455700144
0.1870000000,934.1837089563
0.1880000000,939.7272461066
0.1890000000,945.2761747715
0.1900000000,950.8304882632
0.1910000000,956.3901798999
0.1920000000,961.9552430057
0.1930000000,967.5256709106
0.1940000000,973.1014569505
0.1950000000,978.6825944675
0.1960000000,984.2690768096
0.1970000000,989.8608973306
0.1980000000,995.4580493907
0.1990000000,1001.0605263559
0.2000000000,1006.6683215982
0.2010000000,1012.2814284957
0.2020000000,1017.8998404327
0.2030000000,1023.5235507994
0.2040000000,1029.1525529922
0.2050000000,1034.7868404135
0.2060000000,1040.4264064720
0.2070000000,1046.0712445824
0.2080000000,1051.7213481654
0.2090000000,1057.3767106482
0.2100000000,1063.0373254638
0.2110000000,1068.7031860516
0.2120000000,1074.3742858572
0.2130000000,1080.0506183321
0.2140000000,1085.7321769344
0.2150000000,1091.4189551281
0.2160000000,1097.1109463837
0.2170000000,1102.8081441778
0.2180000000,1108.5105419930
0.2190000000,1114.2181333187
0.2200000000,1119.9309116502
0.2210000000,1125.6488704891
0.2220000000,1131.3720033433
0.2230000000,1137.1003037272
0.2240000000,1142.8337651613
0.2250000000,1148.5723811724
0.2260000000,1154.3161452939
0.2270000000,1160.0650510652
0.2280000000,1165.8190920323
0.2290000000,1171.5782617474
0.2300000000,1177.3425537691
0.2310000000,1183.1119616626
0.2320000000,1188.8864789991
0.2330000000,1194.6660993566
0.2340000000,1200.4508163192
0.2350000000,1206.2406234776
0.2360000000,1212.0355144289
0.2370000000,1217.8354827764
0.2380000000,1223.6405221303
0.2390000000,1229.4506261068
0.2400000000,1235.2657883288
0.2410000000,1241.0860024258
0.2420000000,1246.9112620334
0.2430000000,1252.7415607940
0.2440000000,1258.5768923564
0.2450000000,1264.4172503759
0.2460000000,1270.2626285143
0.2470000000,1276.1130204399
0.2480000000,1281.9684198277
0.2490000000,1287.8288203590
0.2500000000,1293.6942157217
0.2510000000,1299.5645996105
0.2520000000,1305.4399657263
0.2530000000,1311.3203077769
0.2540000000,1317.2056194763
0.2550000000,1323.0958945455
0.2560000000,1328.9911267118
0.2570000000,1334.8913097092
0.2580000000,1340.7964372784
0.2590000000,1346.7065031665
0.2600000000,1352.6215011274
0.2610000000,1358.5414249215
0.2620000000,1364.4662683160
0.2630000000,1370.3960250847
0.2640000000,1376.3306890078
0.2650000000,1382.2702538725
0.2660000000,1388.2147134725
0.2670000000,1394.1640616081
0.2680000000,1400.1182920865
0.2690000000,1406.0773987214
0.2700000000,1412.0413753332
0.2710000000,1418.0102157490
0.2720000000,1423.9839138028
0.2730000000,1429.9624633350
0.2740000000,1435.9458581929
0.2750000000,1441.9340922304
0.2760000000,1447.9271593084
0.2770000000,1453.9250532942
0.2780000000,1459.9277680620
0.2790000000,1465.9352974927
0.2800000000,1471.9476354740
0.2810000000,1477.9647759004
0.2820000000,1483.9867126729
0.2830000000,1490.0134396996
0.2840000000,1496.0449508952
0.2850000000,1502.0812401812
0.2860000000,1508.1223014859
0.2870000000,1514.1681287443
0.2880000000,1520.2187158983
0.2890000000,1526.2740568966
0.2900000000,1532.3341456946
0.2910000000,1538.3989762546
0.2920000000,1544.4685425457
0.2930000000,1550.5428385437
0.2940000000,1556.6218582315
0.2950000000,1562.7055955985
0.2960000000,1568.7940446411
0.2970000000,1574.8871993626
0.2980000000,1580.9850537729
0.2990000000,1587.0876018890
0.3000000000,1593.1948377346
0.3010000000,1599.3067553404
0.3020000000,1605.4233487436
0.3030000000,1611.5446119888
0.3040000000,1617.6705391270
0.3050000000,1623.8011242163
0.3060000000,1629.9363613215
0.3070000000,1636.0762445146
0.3080000000,1642.2207678741
0.3090000000,1648.3699254856
0.3100000000,1654.5237114415
0.3110000000,1660.6821198412
0.3120000000,1666.8451447908
0.3130000000,1673.0127804036
0.3140000000,1679.1850207995
0.3150000000,1685.3618601053
0.3160000000,1691.5432924551
0.3170000000,1697.7293119894
0.3180000000,1703.9199128559
0.3190000000,1710.1150892093
0.3200000000,1716.3148352109
0.3210000000,1722.5191450291
0.3220000000,1728.7280128394
0.3230000000,1734.9414328239
0.3240000000,1741.1593991718
0.3250000000,1747.3819060792
0.3260000000,1753.6089477493
0.3270000000,1759.8405183918
0.3280000000,1766.0766122239
0.3290000000,1772.3172234692
0.3300000000,1778.5623463587
