# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.4860000000,42.2392840643
0.4870000000,42.2446095794
0.4880000000,42.2499249067
0.4890000000,42.2552300855
0.4900000000,42.2605251548
0.4910000000,42.2658101533
0.4920000000,42.2710851195
0.4930000000,42.2763500917
0.4940000000,42.2816051081
0.4950000000,42.2868502064
0.4960000000,42.2920854242
0.4970000000,42.2973107991
0.4980000000,42.3025263681
0.4990000000,42.3077321682
0.5000000000,42.3129282361
0.5010000000,42.3181146085
0.5020000000,42.3232913217
0.5030000000,42.3284584117
0.5040000000,42.3336159144
0.5050000000,42.3387638656
0.5060000000,42.3439023008
0.5070000000,42.3490312552
0.5080000000,42.3541507640
0.5090000000,42.3592608620
0.5100000000,42.3643615839
0.5110000000,42.3694529642
0.5120000000,42.3745350373
0.5130000000,42.3796078371
0.5140000000,42.3846713977
0.5150000000,42.3897257528
0.5160000000,42.3947709358
0.5170000000,42.3998069801
0.5180000000,42.4048339190
0.5190000000,42.4098517852
0.5200000000,42.4148606117
0.5210000000,42.4198604310
0.5220000000,42.4248512756
0.5230000000,42.4298331776
0.5240000000,42.4348061692
0.5250000000,42.4397702822
0.5260000000,42.4447255484
0.5270000000,42.4496719993
0.5280000000,42.4546096662
0.5290000000,42.4595385803
0.5300000000,42.4644587726
0.5310000000,42.4693702741
0.5320000000,42.4742731153
0.5330000000,42.4791673268
0.5340000000,42.4840529389
0.5350000000,42.4889299819
0.5360000000,42.4937984857
0.5370000000,42.4986584802
0.5380000000,42.5035099950
0.5390000000,42.5083530598
0.5400000000,42.5131877039
0.5410000000,42.5180139565
0.5420000000,42.5228318467
0.5430000000,42.5276414034
0.5440000000,42.5324426553
0.5450000000,42.5372356311
0.5460000000,42.5420203592
0.5470000000,42.5467968679
0.5480000000,42.5515651854
0.5490000000,42.5563253396
0.5500000000,42.5610773585
0.5510000000,42.5658212696
0.5520000000,42.5705571006
0.5530000000,42.5752848790
0.5540000000,42.5800046319
0.5550000000,42.5847163865
0.5560000000,42.5894201698
0.5570000000,42.5941160086
0.5580000000,42.5988039297
0.5590000000,42.6034839597
0.5600000000,42.6081561249
0.5610000000,42.6128204517
0.5620000000,42.6174769663
0.5630000000,42.6221256945
0.5640000000,42.6267666625
0.5650000000,42.6313998959
0.5660000000,42.6360254203
0.5670000000,42.6406432613
0.5680000000,42.6452534443
0.5690000000,42.6498559944
0.5700000000,42.6544509368
0.5710000000,42.6590382965
0.5720000000,42.6636180983
0.5730000000,42.6681903670
0.5740000000,42.6727551272
0.5750000000,42.6773124033
0.5760000000,42.6818622198
0.5770000000,42.6864046009
0.5780000000,42.6909395707
0.5790000000,42.6954671531
0.5800000000,42.6999873722
0.5810000000,42.7045002516
0.5820000000,42.7090058150
0.5830000000,42.7135040860
0.5840000000,42.7179950878
0.5850000000,42.7224788439
0.5860000000,42.7269553774
0.5870000000,42.7314247114
0.5880000000,42.7358868689
0.5890000000,42.7403418726
0.5900000000,42.7447897453
0.5910000000,42.7492305096
0.5920000000,42.7536641880
0.5930000000,42.7580908030
0.5940000000,42.7625103768
0.5950000000,42.7669229317
0.5960000000,42.7713284896
0.5970000000,42.7757270725
0.5980000000,42.7801187023
0.5990000000,42.7845034009
0.6000000000,42.7888811897
0.6010000000,42.7932520904
0.6020000000,42.7976161244
0.6030000000,42.8019733131
0.6040000000,42.8063236776
0.6050000000,42.8106672392
0.6060000000,42.8150040189
0.6070000000,42.8193340376
0.6080000000,42.8236573162
0.6090000000,42.8279738753
0.6100000000,42.8322837357
0.6110000000,42.8365869178
0.6120000000,42.8408834422
0.6130000000,42.8451733292
0.6140000000,42.8494565991
0.6150000000,42.8537332719
0.6160000000,42.8580033678
0.6170000000,42.8622669068
0.6180000000,42.8665239087
0.6190000000,42.8707743933
0.6200000000,42.8750183803
0.6210000000,42.8792558894
0.6220000000,42.8834869400
0.6230000000,42.8877115516
0.6240000000,42.8919297435
0.6250000000,42.8961415349
0.6260000000,42.9003469451
0.6270000000,42.9045459930
0.6280000000,42.9087386976
0.6290000000,42.9129250780
0.6300000000,42.9171051528
0.6310000000,42.9212789408
0.6320000000,42.9254464606
0.6330000000,42.9296077308
0.6340000000,42.9337627698
0.6350000000,42.9379115961
0.6360000000,42.9420542280
0.6370000000,42.9461906836
0.6380000000,42.9503209811
0.6390000000,42.9544451385
0.6400000000,42.9585631739
0.6410000000,42.9626751051
0.6420000000,42.9667809500
0.6430000000,42.9708807262
0.6440000000,42.9749744515
0.6450000000,42.9790621434
0.6460000000,42.9831438194
0.6470000000,42.9872194969
0.6480000000,42.9912891933
0.6490000000,42.9953529259
0.6500000000,42.9994107118
0.6510000000,43.0034625681
0.6520000000,43.0075085119
0.6530000000,43.0115485602
0.6540000000,43.0155827299
0.6550000000,43.0196110377
0.6560000000,43.0236335004
0.6570000000,43.0276501346
0.6580000000,43.0316609571
0.6590000000,43.0356659842
0.6600000000,43.0396652325
0.6610000000,43.0436587183
0.6620000000,43.0476464580
0.6630000000,43.0516284678
0.6640000000,43.0556047638
0.6650000000,43.0595753621
0.6660000000,43.0635402788
0.6670000000,43.0674995299
0.6680000000,43.0714531312
0.6690000000,43.0754010986
0.6700000000,43.0793434478
0.6710000000,43.0832801945
0.6720000000,43.0872113543
0.6730000000,43.0911369428
0.6740000000,43.0950569755
0.6750000000,43.0989714677
0.6760000000,43.1028804350
0.6770000000,43.1067838925
0.6780000000,43.1106818554
0.6790000000,43.1145743390
0.6800000000,43.1184613584
0.6810000000,43.1223429285
0.6820000000,43.1262190644
0.6830000000,43.1300897809
0.6840000000,43.1339550930
0.6850000000,43.1378150154
0.6860000000,43.1416695628
0.6870000000,43.1455187499
0.6880000000,43.1493625912
0.6890000000,43.1532011014
0.6900000000,43.1570342950
0.6910000000,43.1608621862
0.6920000000,43.1646847896
0.6930000000,43.1685021193
0.6940000000,43.1723141897
0.6950000000,43.1761210149
0.6960000000,43.1799226091
0.6970000000,43.1837189863
0.6980000000,43.1875101605
0.6990000000,43.1912961457
0.7000000000,43.1950769557
0.7010000000,43.1988526045
0.7020000000,43.2026231058
0.7030000000,43.2063884733
0.7040000000,43.2101487207
0.7050000000,43.2139038616
0.7060000000,43.2176539096
0.7070000000,43.2213988782
0.7080000000,43.2251387808
0.7090000000,43.2288736308
0.7100000000,43.2326034416
0.7110000000,43.2363282264
0.7120000000,43.2400479985
0.7130000000,43.2437627711
0.7140000000,43.2474725572
0.7150000000,43.2511773701
0.7160000000,43.2548772226
0.7170000000,43.2585721278
0.7180000000,43.2622620986
0.7190000000,43.2659471479
0.7200000000,43.2696272885
0.7210000000,43.2733025330
0.7220000000,43.2769728944
0.7230000000,43.2806383852
0.7240000000,43.2842990180
0.7250000000,43.2879548054
0.7260000000,43.2916057600
0.7270000000,43.2952518942
0.7280000000,43.2988932203
0.7290000000,43.3025297509
0.7300000000,43.3061614982
0.7310000000,43.3097884744
0.7320000000,43.3134106919
0.7330000000,43.3170281627
0.7340000000,43.3206408991
0.7350000000,43.3242489131
0.7360000000,43.3278522167
0.7370000000,43.3314508219
0.7380000000,43.3350447407
0.7390000000,43.3386339849
0.7400000000,43.3422185665
0.7410000000,43.3457984972
0.7420000000,43.3493737888
0.7430000000,43.3529444529
0.7440000000,43.3565105014
0.7450000000,43.3600719457
0.7460000000,43.3636287975
0.7470000000,43.3671810683
0.7480000000,43.3707287697
0.7490000000,43.3742719130
0.7500000000,43.3778105096
0.7510000000,43.3813445709
0.7520000000,43.3848741083
0.7530000000,43.3883991330
0.7540000000,43.3919196563
0.7550000000,43.3954356893
0.7560000000,43.3989472431
0.7570000000,43.4024543290
0.7580000000,43.4059569579
0.7590000000,43.4094551409
0.7600000000,43.4129488890
0.7610000000,43.4164382130
0.7620000000,43.4199231240
0.7630000000,43.4234036327
0.7640000000,43.4268797500
0.7650000000,43.4303514866
0.7660000000,43.4338188533
0.7670000000,43.4372818608
0.7680000000,43.4407405198
0.7690000000,43.4441948408
0.7700000000,43.4476448345
0.7710000000,43.4510905113
0.7720000000,43.4545318818
0.7730000000,43.4579689565
0.7740000000,43.4614017457
0.7750000000,43.4648302599
0.7760000000,43.4682545094
0.7770000000,43.4716745045
0.7780000000,43.4750902555
0.7790000000,43.4785017726
0.7800000000,43.4819090660
0.7810000000,43.4853121458
0.7820000000,43.4887110223
0.7830000000,43.4921057054
0.7840000000,43.4954962053
0.7850000000,43.4988825319
0.7860000000,43.5022646951
0.7870000000,43.5056427051
0.7880000000,43.5090165716
0.7890000000,43.5123863045
0.7900000000,43.5157519137
0.7910000000,43.5191134089
0.7920000000,43.5224707999
0.7930000000,43.5258240965
0.7940000000,43.5291733083
0.7950000000,43.5325184450
0.7960000000,43.5358595162
0.7970000000,43.5391965315
0.7980000000,43.5425295004
0.7990000000,43.5458584325
0.8000000000,43.5491833373
0.8010000000,43.5525042241
0.8020000000,43.5558211025
0.8030000000,43.5591339818
0.8040000000,43.5624428713
0.8050000000,43.5657477804
0.8060000000,43.5690487184
0.8070000000,43.5723456945
0.8080000000,43.5756387180
0.8090000000,43.5789277979
