# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3570000000,1939.1363138642
0.3580000000,1945.5939756709
0.3590000000,1952.0573688040
0.3600000000,1958.5264932635
0.3610000000,1965.0013490494
0.3620000000,1971.4819361617
0.3630000000,1977.9682546005
0.3640000000,1984.4603043656
0.3650000000,1990.9580854571
0.3660000000,1997.4615978750
0.3670000000,2003.9708416193
0.3680000000,2010.4858166901
0.3690000000,2017.0065230872
0.3700000000,2023.5329608107
0.3710000000,2030.0651298607
0.3720000000,2036.6030302370
0.3730000000,2043.1466619398
0.3740000000,2049.6960249689
0.3750000000,2056.2511193244
0.3760000000,2062.8119450064
0.3770000000,2069.3785020148
0.3780000000,2075.9507903495
0.3790000000,2082.5288100107
0.3800000000,2089.1125609982
0.3810000000,2095.7020433122
0.3820000000,2102.2972569526
0.3830000000,2108.8982019193
0.3840000000,2115.5048782125
0.3850000000,2122.1172858321
0.3860000000,2128.7354247781
0.3870000000,2135.3592950505
0.3880000000,2141.9888966492
0.3890000000,2148.6242295744
0.3900000000,2155.2652938260
0.3910000000,2161.9120894040
0.3920000000,2168.5646163084
0.3930000000,2175.2228745392
0.3940000000,2181.8868640964
0.3950000000,2188.5565849800
0.3960000000,2195.2320371900
0.3970000000,2201.9132207265
0.3980000000,2208.6001355893
0.3990000000,2215.2927817785
0.4000000000,2221.9911592941
0.4010000000,2228.6952681361
0.4020000000,2235.4051083046
0.4030000000,2242.1206797994
0.4040000000,2248.8419826206
0.4050000000,2255.5690167683
0.4060000000,2262.3017822423
0.4070000000,2269.0402790428
0.4080000000,2275.7845071696
0.4090000000,2282.5344666228
0.4100000000,2289.2901574025
0.4110000000,2296.0515795086
0.4120000000,2302.8187329410
0.4130000000,2309.5916176999
0.4140000000,2316.3702337851
0.4150000000,2323.1545811968
0.4160000000,2329.9446599349
0.4170000000,2336.7404699993
0.4180000000,2343.5420113902
0.4190000000,2350.3492841075
0.4200000000,2357.1622881512
0.4210000000,2363.9810235213
0.4220000000,2370.8054902177
0.4230000000,2377.6356882406
0.4240000000,2384.4716175899
0.4250000000,2391.3132782656
0.4260000000,2398.1606702677
0.4270000000,2405.0137935962
0.4280000000,2411.8726482511
0.4290000000,2418.7372342324
0.4300000000,2425.6075515401
0.4310000000,2432.4836001743
0.4320000000,2439.3653801348
0.4330000000,2446.2528914217
0.4340000000,2453.1461340350
0.4350000000,2460.0451079747
0.4360000000,2466.9498132409
0.4370000000,2473.8602498334
0.4380000000,2480.7764177523
0.4390000000,2487.6983169977
0.4400000000,2494.6259475694
0.4410000000,2501.5593094676
0.4420000000,2508.4984026921
0.4430000000,2515.4432272430
0.4440000000,2522.3937831204
0.4450000000,2529.3500703242
0.4460000000,2536.3120888543
0.4470000000,2543.2798387109
0.4480000000,2550.2533198938
0.4490000000,2557.2325324032
0.4500000000,2564.2174762390
0.4510000000,2571.2081514011
0.4520000000,2578.2045578897
0.4530000000,2585.2066957047
0.4540000000,2592.2145648461
0.4550000000,2599.2281653139
0.4560000000,2606.2474971080
0.4570000000,2613.2725602286
0.4580000000,2620.3033546756
0.4590000000,2627.3398804490
0.4600000000,2634.3821375488
0.4610000000,2641.4301259750
0.4620000000,2648.4838457276
