# Descripiton: Distribuicao de Distancia de Luminosidade Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3900000000,2389.9631100265
0.3910000000,2397.8150271985
0.3920000000,2405.6757617958
0.3930000000,2413.5453138183
0.3940000000,2421.4236832660
0.3950000000,2429.3108701390
0.3960000000,2437.2068744372
0.3970000000,2445.1116961606
0.3980000000,2453.0253353093
0.3990000000,2460.9477918832
0.4000000000,2468.8790658824
0.4010000000,2476.8191573067
0.4020000000,2484.7680661564
0.4030000000,2492.7257924312
0.4040000000,2500.6923361313
0.4050000000,2508.6676972566
0.4060000000,2516.6518758072
0.4070000000,2524.6448717830
0.4080000000,2532.6466851840
0.4090000000,2540.6573160103
0.4100000000,2548.6767642618
0.4110000000,2556.7050299385
0.4120000000,2564.7421130405
0.4130000000,2572.7880135677
0.4140000000,2580.8427315201
0.4150000000,2588.9062668978
0.4160000000,2596.9786197007
0.4170000000,2605.0597899289
0.4180000000,2613.1497775822
0.4190000000,2621.2485826609
0.4200000000,2629.3562051647
0.4210000000,2637.4726450938
0.4220000000,2645.5979024481
0.4230000000,2653.7319772277
0.4240000000,2661.8748694325
0.4250000000,2670.0265790625
0.4260000000,2678.1871061178
0.4270000000,2686.3564505983
0.4280000000,2694.5346125040
0.4290000000,2702.7215918350
0.4300000000,2710.9173885912
0.4310000000,2719.1220027726
0.4320000000,2727.3354343793
0.4330000000,2735.5576834112
0.4340000000,2743.7887498684
0.4350000000,2752.0286337507
0.4360000000,2760.2773350584
0.4370000000,2768.5348537912
0.4380000000,2776.8011899493
0.4390000000,2785.0763435326
0.4400000000,2793.3603145412
0.4410000000,2801.6531029750
0.4420000000,2809.9547088340
0.4430000000,2818.2651321183
0.4440000000,2826.5843728278
0.4450000000,2834.9124309625
0.4460000000,2843.2493065225
0.4470000000,2851.5949995077
0.4480000000,2859.9495099181
0.4490000000,2868.3128377538
0.4500000000,2876.6849830147
0.4510000000,2885.0659457009
0.4520000000,2893.4557258122
0.4530000000,2901.8543233489
0.4540000000,2910.2617383107
0.4550000000,2918.6779706978
0.4560000000,2927.1030205101
0.4570000000,2935.5368877477
0.4580000000,2943.9795724105
0.4590000000,2952.4310744985
0.4600000000,2960.8913940118
0.4610000000,2969.3605309503
0.4620000000,2977.8384853140
0.4630000000,2986.3252571030
0.4640000000,2994.8208463172
0.4650000000,3003.3252529566
0.4660000000,3011.8384770213
0.4670000000,3020.3605185112
0.4680000000,3028.8913774264
0.4690000000,3037.4310537667
0.4700000000,3045.9795475324
0.4710000000,3054.5368587232
0.4720000000,3063.1029873393
0.4730000000,3071.6779333806
0.4740000000,3080.2616968472
0.4750000000,3088.8542777390
0.4760000000,3097.4556760560
0.4770000000,3106.0658917983
0.4780000000,3114.6849249658
0.4790000000,3123.3127755585
0.4800000000,3131.9494435765
0.4810000000,3140.5949290197
0.4820000000,3149.2492318881
0.4830000000,3157.9123521818
0.4840000000,3166.5842899007
0.4850000000,3175.2650450449
0.4860000000,3183.9546176142
0.4870000000,3192.6530076089
0.4880000000,3201.3602150287
0.4890000000,3210.0762398738
0.4900000000,3218.8010821441
0.4910000000,3227.5347418397
0.4920000000,3236.2772189605
0.4930000000,3245.0285135065
0.4940000000,3253.7886254778
0.4950000000,3262.5575548743
0.4960000000,3271.3353016960
0.4970000000,3280.1218659430
0.4980000000,3288.9172476152
0.4990000000,3297.7214467126
0.5000000000,3306.5344632353
0.5010000000,3315.3562971832
0.5020000000,3324.1869485564
0.5030000000,3333.0264173547
0.5040000000,3341.8747035784
0.5050000000,3350.7318072272
0.5060000000,3359.5977283013
0.5070000000,3368.4724668006
0.5080000000,3377.3560227252
0.5090000000,3386.2483960750
0.5100000000,3395.1495868500
0.5110000000,3404.0595950503
0.5120000000,3412.9784206758
0.5130000000,3421.9060637265
0.5140000000,3430.8425242025
0.5150000000,3439.7878021037
0.5160000000,3448.7418974301
0.5170000000,3457.7048101818
0.5180000000,3466.6765403587
0.5190000000,3475.6570879609
0.5200000000,3484.6464529882
0.5210000000,3493.6446354409
0.5220000000,3502.6516353187
0.5230000000,3511.6674526218
0.5240000000,3520.6920873501
0.5250000000,3529.7255395037
0.5260000000,3538.7678090825
0.5270000000,3547.8188960865
0.5280000000,3556.8788005158
0.5290000000,3565.9475223703
0.5300000000,3575.0250616500
0.5310000000,3584.1114183550
0.5320000000,3593.2065924852
0.5330000000,3602.3105840406
0.5340000000,3611.4233930213
0.5350000000,3620.5450194272
0.5360000000,3629.6754632584
0.5370000000,3638.8147245147
0.5380000000,3647.9628031964
0.5390000000,3657.1196993032
0.5400000000,3666.2854128353
0.5410000000,3675.4599437926
0.5420000000,3684.6432921752
0.5430000000,3693.8354579830
0.5440000000,3703.0364412160
0.5450000000,3712.2462418743
0.5460000000,3721.4648599578
0.5470000000,3730.6922954665
0.5480000000,3739.9285484005
0.5490000000,3749.1736187597
0.5500000000,3758.4275065441
0.5510000000,3767.6902117538
0.5520000000,3776.9617343887
0.5530000000,3786.2420744489
0.5540000000,3795.5312319342
0.5550000000,3804.8292068449
0.5560000000,3814.1359991807
0.5570000000,3823.4516089418
0.5580000000,3832.7760361281
0.5590000000,3842.1092807397
0.5600000000,3851.4513427765
0.5610000000,3860.8022222385
0.5620000000,3870.1619191258
0.5630000000,3879.5304334383
0.5640000000,3888.9077651760
0.5650000000,3898.2939143390
0.5660000000,3907.6888809272
0.5670000000,3917.0926649406
0.5680000000,3926.5052663793
0.5690000000,3935.9266852432
0.5700000000,3945.3569215324
0.5710000000,3954.7959752467
0.5720000000,3964.2438463864
0.5730000000,3973.7005349512
0.5740000000,3983.1660409413
0.5750000000,3992.6403643566
0.5760000000,4002.1235051972
0.5770000000,4011.6154634630
0.5780000000,4021.1162391540
0.5790000000,4030.6258322703
0.5800000000,4040.1442428118
0.5810000000,4049.6714707785
0.5820000000,4059.2075161705
0.5830000000,4068.7523789877
0.5840000000,4078.3060592301
0.5850000000,4087.8685568978
0.5860000000,4097.4398719907
0.5870000000,4107.0200045089
0.5880000000,4116.6089544522
0.5890000000,4126.2067218209
0.5900000000,4135.8133066147
0.5910000000,4145.4287088338
0.5920000000,4155.0529284781
0.5930000000,4164.6859655477
0.5940000000,4174.3278200425
0.5950000000,4183.9784919625
0.5960000000,4193.6379813078
0.5970000000,4203.3062880783
0.5980000000,4212.9834122740
0.5990000000,4222.6693538950
0.6000000000,4232.3641129412
0.6010000000,4242.0676894126
0.6020000000,4251.7800833093
0.6030000000,4261.5012946312
0.6040000000,4271.2313233784
0.6050000000,4280.9701695507
0.6060000000,4290.7178331484
0.6070000000,4300.4743141712
0.6080000000,4310.2396126193
0.6090000000,4320.0137284926
0.6100000000,4329.7966617912
0.6110000000,4339.5884125150
0.6120000000,4349.3889806640
0.6130000000,4359.1983662383
0.6140000000,4369.0165692378
0.6150000000,4378.8435896625
0.6160000000,4388.6794275125
0.6170000000,4398.5240827877
0.6180000000,4408.3775554881
0.6190000000,4418.2398456138
0.6200000000,4428.1109531647
0.6210000000,4437.9908781409
0.6220000000,4447.8796205422
0.6230000000,4457.7771803689
0.6240000000,4467.6835576207
0.6250000000,4477.5987522978
0.6260000000,4487.5227644001
0.6270000000,4497.4555939277
0.6280000000,4507.3972408805
0.6290000000,4517.3477052585
0.6300000000,4527.3069870618
0.6310000000,4537.2750862903
0.6320000000,4547.2520029440
0.6330000000,4557.2377370230
0.6340000000,4567.2322885272
0.6350000000,4577.2356574566
0.6360000000,4587.2478438113
0.6370000000,4597.2688475912
0.6380000000,4607.2986687964
0.6390000000,4617.3373074267
0.6400000000,4627.3847634824
0.6410000000,4637.4410369632
0.6420000000,4647.5061278693
0.6430000000,4657.5800362006
0.6440000000,4667.6627619572
0.6450000000,4677.7543051390
0.6460000000,4687.8546657460
0.6470000000,4697.9638437783
0.6480000000,4708.0818392358
0.6490000000,4718.2086521185
0.6500000000,4728.3442824265
0.6510000000,4738.4887301597
0.6520000000,4748.6419953181
0.6530000000,4758.8040779018
0.6540000000,4768.9749779107
0.6550000000,4779.1546953449
0.6560000000,4789.3432302042
0.6570000000,4799.5405824889
0.6580000000,4809.7467521987
0.6590000000,4819.9617393338
0.6600000000,4830.1855438941
0.6610000000,4840.4181658797
0.6620000000,4850.6596052905
0.6630000000,4860.9098621265
0.6640000000,4871.1689363878
0.6650000000,4881.4368280743
0.6660000000,4891.7135371860
0.6670000000,4901.9990637230
0.6680000000,4912.2934076852
0.6690000000,4922.5965690726
0.6700000000,4932.9085478853
0.6710000000,4943.2293441232
0.6720000000,4953.5589577864
0.6730000000,4963.8973888747
0.6740000000,4974.2446373884
0.6750000000,4984.6007033272
0.6760000000,4994.9655866913
0.6770000000,5005.3392874806
0.6780000000,5015.7218056952
0.6790000000,5026.1131413350
0.6800000000,5036.5132944000
0.6810000000,5046.9222648903
0.6820000000,5057.3400528058
0.6830000000,5067.7666581465
0.6840000000,5078.2020809125
0.6850000000,5088.6463211037
0.6860000000,5099.0993787201
0.6870000000,5109.5612537618
0.6880000000,5120.0319462287
0.6890000000,5130.5114561209
0.6900000000,5140.9997834382
0.6910000000,5151.4969281809
0.6920000000,5162.0028903487
0.6930000000,5172.5176699418
0.6940000000,5183.0412669601
0.6950000000,5193.5736814037
0.6960000000,5204.1149132725
0.6970000000,5214.6649625665
0.6980000000,5225.2238292858
0.6990000000,5235.7915134303
0.7000000000,5246.3680150000
