# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.1820000000,-7.1615499447
0.1830000000,-7.2793306751
0.1840000000,-7.3983832644
0.1850000000,-7.5187142378
0.1860000000,-7.6403301151
0.1870000000,-7.7632374100
0.1880000000,-7.8874426308
0.1890000000,-8.0129522799
0.1900000000,-8.1397728541
0.1910000000,-8.2679108444
0.1920000000,-8.3973727358
0.1930000000,-8.5281650078
0.1940000000,-8.6602941341
0.1950000000,-8.7937665823
0.1960000000,-8.9285888144
0.1970000000,-9.0647672867
0.1980000000,-9.2023084493
0.1990000000,-9.3412187467
0.2000000000,-9.4815046175
0.2010000000,-9.6231724943
0.2020000000,-9.7662288039
0.2030000000,-9.9106799672
0.2040000000,-10.0565323992
0.2050000000,-10.2037925088
0.2060000000,-10.3524666993
0.2070000000,-10.5025613676
0.2080000000,-10.6540829050
0.2090000000,-10.8070376967
0.2100000000,-10.9614321219
0.2110000000,-11.1172725538
0.2120000000,-11.2745653596
0.2130000000,-11.4333169006
0.2140000000,-11.5935335318
0.2150000000,-11.7552216025
0.2160000000,-11.9183874557
0.2170000000,-12.0830374284
0.2180000000,-12.2491778516
0.2190000000,-12.4168150501
0.2200000000,-12.5859553427
0.2210000000,-12.7566050420
0.2220000000,-12.9287704548
0.2230000000,-13.1024578813
0.2240000000,-13.2776736159
0.2250000000,-13.4544239467
0.2260000000,-13.6327151559
0.2270000000,-13.8125535192
0.2280000000,-13.9939453063
0.2290000000,-14.1768967807
0.2300000000,-14.3614141998
0.2310000000,-14.5475038147
0.2320000000,-14.7351718703
0.2330000000,-14.9244246052
0.2340000000,-15.1152682520
0.2350000000,-15.3077090370
0.2360000000,-15.5017531800
0.2370000000,-15.6974068948
0.2380000000,-15.8946763890
0.2390000000,-16.0935678637
0.2400000000,-16.2940875139
0.2410000000,-16.4962415282
0.2420000000,-16.7000360890
0.2430000000,-16.9054773723
0.2440000000,-17.1125715478
0.2450000000,-17.3213247791
0.2460000000,-17.5317432231
0.2470000000,-17.7438330306
0.2480000000,-17.9576003460
0.2490000000,-18.1730513075
0.2500000000,-18.3901920467
0.2510000000,-18.6090286888
0.2520000000,-18.8295673530
0.2530000000,-19.0518141517
0.2540000000,-19.2757751912
0.2550000000,-19.5014565713
0.2560000000,-19.7288643852
0.2570000000,-19.9580047201
0.2580000000,-20.1888836564
0.2590000000,-20.4215072683
0.2600000000,-20.6558816235
0.2610000000,-20.8920127833
0.2620000000,-21.1299068024
0.2630000000,-21.3695697292
0.2640000000,-21.6110076057
0.2650000000,-21.8542264672
0.2660000000,-22.0992323426
0.2670000000,-22.3460312546
0.2680000000,-22.5946292191
0.2690000000,-22.8450322455
0.2700000000,-23.0972463369
0.2710000000,-23.3512774898
0.2720000000,-23.6071316941
0.2730000000,-23.8648149334
0.2740000000,-24.1243331846
0.2750000000,-24.3856924181
0.2760000000,-24.6488985978
0.2770000000,-24.9139576810
0.2780000000,-25.1808756185
0.2790000000,-25.4496583546
0.2800000000,-25.7203118270
0.2810000000,-25.9928419668
0.2820000000,-26.2672546985
0.2830000000,-26.5435559402
0.2840000000,-26.8217516033
0.2850000000,-27.1018475926
0.2860000000,-27.3838498062
0.2870000000,-27.6677641360
0.2880000000,-27.9535964669
0.2890000000,-28.2413526773
0.2900000000,-28.5310386391
0.2910000000,-28.8226602176
0.2920000000,-29.1162232713
0.2930000000,-29.4117336522
0.2940000000,-29.7091972057
0.2950000000,-30.0086197704
0.2960000000,-30.3100071786
0.2970000000,-30.6133652556
0.2980000000,-30.9186998203
0.2990000000,-31.2260166848
0.3000000000,-31.5353216546
0.3010000000,-31.8466205286
0.3020000000,-32.1599190989
0.3030000000,-32.4752231511
0.3040000000,-32.7925384641
0.3050000000,-33.1118708101
0.3060000000,-33.4332259545
0.3070000000,-33.7566096562
0.3080000000,-34.0820276673
0.3090000000,-34.4094857334
0.3100000000,-34.7389895931
0.3110000000,-35.0705449786
0.3120000000,-35.4041576153
0.3130000000,-35.7398332218
0.3140000000,-36.0775775102
0.3150000000,-36.4173961856
0.3160000000,-36.7592949468
0.3170000000,-37.1032794855
0.3180000000,-37.4493554868
0.3190000000,-37.7975286293
0.3200000000,-38.1478045846
0.3210000000,-38.5001890178
0.3220000000,-38.8546875869
0.3230000000,-39.2113059437
0.3240000000,-39.5700497329
0.3250000000,-39.9309245925
0.3260000000,-40.2939361539
0.3270000000,-40.6590900416
0.3280000000,-41.0263918736
0.3290000000,-41.3958472609
0.3300000000,-41.7674618079
0.3310000000,-42.1412411122
0.3320000000,-42.5171907647
0.3330000000,-42.8953163495
0.3340000000,-43.2756234439
0.3350000000,-43.6581176186
0.3360000000,-44.0428044373
0.3370000000,-44.4296894573
0.3380000000,-44.8187782288
0.3390000000,-45.2100762953
0.3400000000,-45.6035891938
0.3410000000,-45.9993224542
0.3420000000,-46.3972815998
0.3430000000,-46.7974721471
0.3440000000,-47.1998996059
0.3450000000,-47.6045694791
0.3460000000,-48.0114872629
0.3470000000,-48.4206584467
0.3480000000,-48.8320885132
0.3490000000,-49.2457829382
0.3500000000,-49.6617471908
0.3510000000,-50.0799867334
0.3520000000,-50.5005070215
0.3530000000,-50.9233135038
0.3540000000,-51.3484116223
0.3550000000,-51.7758068123
0.3560000000,-52.2055045021
0.3570000000,-52.6375101134
0.3580000000,-53.0718290609
0.3590000000,-53.5084667529
0.3600000000,-53.9474285906
0.3610000000,-54.3887199684
0.3620000000,-54.8323462741
0.3630000000,-55.2783128887
0.3640000000,-55.7266251862
0.3650000000,-56.1772885340
0.3660000000,-56.6303082928
0.3670000000,-57.0856898162
0.3680000000,-57.5434384514
0.3690000000,-58.0035595384
0.3700000000,-58.4660584109
0.3710000000,-58.9309403953
0.3720000000,-59.3982108116
0.3730000000,-59.8678749729
0.3740000000,-60.3399381853
0.3750000000,-60.8144057486
0.3760000000,-61.2912829553
0.3770000000,-61.7705750914
0.3780000000,-62.2522874361
0.3790000000,-62.7364252618
0.3800000000,-63.2229938340
0.3810000000,-63.7119984115
0.3820000000,-64.2034442464
0.3830000000,-64.6973365840
0.3840000000,-65.1936806626
0.3850000000,-65.6924817141
0.3860000000,-66.1937449632
0.3870000000,-66.6974756282
0.3880000000,-67.2036789204
0.3890000000,-67.7123600443
0.3900000000,-68.2235241979
0.3910000000,-68.7371765721
0.3920000000,-69.2533223512
0.3930000000,-69.7719667127
0.3940000000,-70.2931148273
0.3950000000,-70.8167718589
0.3960000000,-71.3429429649
0.3970000000,-71.8716332955
0.3980000000,-72.4028479944
0.3990000000,-72.9365921986
0.4000000000,-73.4728710382
0.4010000000,-74.0116896366
0.4020000000,-74.5530531103
0.4030000000,-75.0969665692
0.4040000000,-75.6434351165
0.4050000000,-76.1924638484
0.4060000000,-76.7440578547
0.4070000000,-77.2982222181
0.4080000000,-77.8549620147
0.4090000000,-78.4142823139
0.4100000000,-78.9761881784
0.4110000000,-79.5406846639
