# Descripiton: Analise de Erro na Distribuicao de Distancia de Luminosidade exata e Aproximada
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.1820000000,-2.9014256204
0.1830000000,-2.9478977354
0.1840000000,-2.9948469863
0.1850000000,-3.0422754810
0.1860000000,-3.0901853231
0.1870000000,-3.1385786117
0.1880000000,-3.1874574414
0.1890000000,-3.2368239025
0.1900000000,-3.2866800808
0.1910000000,-3.3370280578
0.1920000000,-3.3878699107
0.1930000000,-3.4392077122
0.1940000000,-3.4910435307
0.1950000000,-3.5433794304
0.1960000000,-3.5962174709
0.1970000000,-3.6495597078
0.1980000000,-3.7034081922
0.1990000000,-3.7577649710
0.2000000000,-3.8126320869
0.2010000000,-3.8680115782
0.2020000000,-3.9239054790
0.2030000000,-3.9803158193
0.2040000000,-4.0372446247
0.2050000000,-4.0946939167
0.2060000000,-4.1526657127
0.2070000000,-4.2111620256
0.2080000000,-4.2701848645
0.2090000000,-4.3297362341
0.2100000000,-4.3898181350
0.2110000000,-4.4504325638
0.2120000000,-4.5115815128
0.2130000000,-4.5732669703
0.2140000000,-4.6354909205
0.2150000000,-4.6982553435
0.2160000000,-4.7615622152
0.2170000000,-4.8254135077
0.2180000000,-4.8898111888
0.2190000000,-4.9547572225
0.2200000000,-5.0202535684
0.2210000000,-5.0863021826
0.2220000000,-5.1529050167
0.2230000000,-5.2200640187
0.2240000000,-5.2877811323
0.2250000000,-5.3560582974
0.2260000000,-5.4248974500
0.2270000000,-5.4943005221
0.2280000000,-5.5642694416
0.2290000000,-5.6348061327
0.2300000000,-5.7059125156
0.2310000000,-5.7775905066
0.2320000000,-5.8498420180
0.2330000000,-5.9226689585
0.2340000000,-5.9960732326
0.2350000000,-6.0700567412
0.2360000000,-6.1446213813
0.2370000000,-6.2197690459
0.2380000000,-6.2955016243
0.2390000000,-6.3718210020
0.2400000000,-6.4487290607
0.2410000000,-6.5262276782
0.2420000000,-6.6043187287
0.2430000000,-6.6830040825
0.2440000000,-6.7622856062
0.2450000000,-6.8421651625
0.2460000000,-6.9226446106
0.2470000000,-7.0037258057
0.2480000000,-7.0854105996
0.2490000000,-7.1677008401
0.2500000000,-7.2505983714
0.2510000000,-7.3341050342
0.2520000000,-7.4182226652
0.2530000000,-7.5029530976
0.2540000000,-7.5882981610
0.2550000000,-7.6742596812
0.2560000000,-7.7608394805
0.2570000000,-7.8480393775
0.2580000000,-7.9358611873
0.2590000000,-8.0243067212
0.2600000000,-8.1133777870
0.2610000000,-8.2030761890
0.2620000000,-8.2934037277
0.2630000000,-8.3843622003
0.2640000000,-8.4759534003
0.2650000000,-8.5681791176
0.2660000000,-8.6610411387
0.2670000000,-8.7545412465
0.2680000000,-8.8486812204
0.2690000000,-8.9434628362
0.2700000000,-9.0388878664
0.2710000000,-9.1349580798
0.2720000000,-9.2316752419
0.2730000000,-9.3290411147
0.2740000000,-9.4270574565
0.2750000000,-9.5257260224
0.2760000000,-9.6250485641
0.2770000000,-9.7250268297
0.2780000000,-9.8256625640
0.2790000000,-9.9269575082
0.2800000000,-10.0289134004
0.2810000000,-10.1315319750
0.2820000000,-10.2348149632
0.2830000000,-10.3387640928
0.2840000000,-10.4433810882
0.2850000000,-10.5486676704
0.2860000000,-10.6546255572
0.2870000000,-10.7612564630
0.2880000000,-10.8685620986
0.2890000000,-10.9765441720
0.2900000000,-11.0852043874
0.2910000000,-11.1945444461
0.2920000000,-11.3045660457
0.2930000000,-11.4152708809
0.2940000000,-11.5266606428
0.2950000000,-11.6387370195
0.2960000000,-11.7515016957
0.2970000000,-11.8649563528
0.2980000000,-11.9791026691
0.2990000000,-12.0939423196
0.3000000000,-12.2094769762
0.3010000000,-12.3257083072
0.3020000000,-12.4426379782
0.3030000000,-12.5602676512
0.3040000000,-12.6785989853
0.3050000000,-12.7976336362
0.3060000000,-12.9173732566
0.3070000000,-13.0378194959
0.3080000000,-13.1589740004
0.3090000000,-13.2808384133
0.3100000000,-13.4034143747
0.3110000000,-13.5267035213
0.3120000000,-13.6507074871
0.3130000000,-13.7754279025
0.3140000000,-13.9008663953
0.3150000000,-14.0270245898
0.3160000000,-14.1539041075
0.3170000000,-14.2815065666
0.3180000000,-14.4098335823
0.3190000000,-14.5388867668
0.3200000000,-14.6686677293
0.3210000000,-14.7991780757
0.3220000000,-14.9304194090
0.3230000000,-15.0623933294
0.3240000000,-15.1951014336
0.3250000000,-15.3285453158
0.3260000000,-15.4627265667
0.3270000000,-15.5976467744
0.3280000000,-15.7333075239
0.3290000000,-15.8697103970
0.3300000000,-16.0068569728
0.3310000000,-16.1447488272
0.3320000000,-16.2833875335
0.3330000000,-16.4227746616
0.3340000000,-16.5629117788
0.3350000000,-16.7038004493
0.3360000000,-16.8454422344
0.3370000000,-16.9878386924
0.3380000000,-17.1309913789
0.3390000000,-17.2749018464
0.3400000000,-17.4195716445
0.3410000000,-17.5650023202
0.3420000000,-17.7111954171
0.3430000000,-17.8581524764
0.3440000000,-18.0058750363
0.3450000000,-18.1543646319
0.3460000000,-18.3036227958
0.3470000000,-18.4536510575
0.3480000000,-18.6044509438
0.3490000000,-18.7560239785
0.3500000000,-18.9083716829
0.3510000000,-19.0614955751
0.3520000000,-19.2153971707
0.3530000000,-19.3700779823
0.3540000000,-19.5255395198
