# Descripiton: Distribuicao de Modulo de Distancia
# Domain: z in [0, 10]
# Units: z [adm.], mu [mag] 
# z,mu
0.6230000000,42.3780760070
0.6240000000,42.3818527915
0.6250000000,42.3856237675
0.6260000000,42.3893889531
0.6270000000,42.3931483664
0.6280000000,42.3969020253
0.6290000000,42.4006499478
0.6300000000,42.4043921517
0.6310000000,42.4081286547
0.6320000000,42.4118594744
0.6330000000,42.4155846284
0.6340000000,42.4193041342
0.6350000000,42.4230180092
0.6360000000,42.4267262706
0.6370000000,42.4304289358
0.6380000000,42.4341260218
0.6390000000,42.4378175457
0.6400000000,42.4415035246
0.6410000000,42.4451839753
0.6420000000,42.4488589147
0.6430000000,42.4525283596
0.6440000000,42.4561923266
0.6450000000,42.4598508323
0.6460000000,42.4635038933
0.6470000000,42.4671515259
0.6480000000,42.4707937467
0.6490000000,42.4744305719
0.6500000000,42.4780620176
0.6510000000,42.4816881002
0.6520000000,42.4853088356
0.6530000000,42.4889242398
0.6540000000,42.4925343289
0.6550000000,42.4961391186
0.6560000000,42.4997386247
0.6570000000,42.5033328630
0.6580000000,42.5069218491
0.6590000000,42.5105055986
0.6600000000,42.5140841270
0.6610000000,42.5176574498
0.6620000000,42.5212255822
0.6630000000,42.5247885396
0.6640000000,42.5283463373
0.6650000000,42.5318989904
0.6660000000,42.5354465139
0.6670000000,42.5389889230
0.6680000000,42.5425262326
0.6690000000,42.5460584575
0.6700000000,42.5495856127
0.6710000000,42.5531077128
0.6720000000,42.5566247726
0.6730000000,42.5601368067
0.6740000000,42.5636438296
0.6750000000,42.5671458560
0.6760000000,42.5706429001
0.6770000000,42.5741349765
0.6780000000,42.5776220993
0.6790000000,42.5811042830
0.6800000000,42.5845815416
0.6810000000,42.5880538892
0.6820000000,42.5915213400
0.6830000000,42.5949839080
0.6840000000,42.5984416071
0.6850000000,42.6018944511
0.6860000000,42.6053424540
0.6870000000,42.6087856295
0.6880000000,42.6122239912
0.6890000000,42.6156575528
0.6900000000,42.6190863280
0.6910000000,42.6225103302
0.6920000000,42.6259295730
0.6930000000,42.6293440696
0.6940000000,42.6327538336
0.6950000000,42.6361588781
0.6960000000,42.6395592165
0.6970000000,42.6429548619
0.6980000000,42.6463458274
0.6990000000,42.6497321262
0.7000000000,42.6531137712
0.7010000000,42.6564907754
0.7020000000,42.6598631517
0.7030000000,42.6632309130
0.7040000000,42.6665940720
0.7050000000,42.6699526416
0.7060000000,42.6733066344
0.7070000000,42.6766560630
0.7080000000,42.6800009401
0.7090000000,42.6833412781
0.7100000000,42.6866770896
0.7110000000,42.6900083870
0.7120000000,42.6933351827
0.7130000000,42.6966574889
0.7140000000,42.6999753180
0.7150000000,42.7032886822
0.7160000000,42.7065975936
0.7170000000,42.7099020645
0.7180000000,42.7132021068
0.7190000000,42.7164977325
0.7200000000,42.7197889538
0.7210000000,42.7230757824
0.7220000000,42.7263582303
0.7230000000,42.7296363093
0.7240000000,42.7329100311
0.7250000000,42.7361794076
0.7260000000,42.7394444503
0.7270000000,42.7427051709
0.7280000000,42.7459615810
0.7290000000,42.7492136922
0.7300000000,42.7524615159
0.7310000000,42.7557050636
0.7320000000,42.7589443467
0.7330000000,42.7621793766
0.7340000000,42.7654101644
0.7350000000,42.7686367216
0.7360000000,42.7718590593
0.7370000000,42.7750771888
