# Descripiton: Distribuicao de Distancia de Luminosidade
# Domain: z in [0, 10]
# Units: z [adm.], dL [Mpc] 
# z,dL
0.3080000000,1595.3001745063
0.3090000000,1601.2736419003
0.3100000000,1607.2516054003
0.3110000000,1613.2340592743
0.3120000000,1619.2209977968
0.3130000000,1625.2124152492
0.3140000000,1631.2083059195
0.3150000000,1637.2086641023
0.3160000000,1643.2134840992
0.3170000000,1649.2227602183
0.3180000000,1655.2364867743
0.3190000000,1661.2546580890
0.3200000000,1667.2772684906
0.3210000000,1673.3043123140
0.3220000000,1679.3357839011
0.3230000000,1685.3716776003
0.3240000000,1691.4119877669
0.3250000000,1697.4567087627
0.3260000000,1703.5058349564
0.3270000000,1709.5593607235
0.3280000000,1715.6172804460
0.3290000000,1721.6795885130
0.3300000000,1727.7462793199
0.3310000000,1733.8173472692
0.3320000000,1739.8927867701
0.3330000000,1745.9725922384
0.3340000000,1752.0567580968
0.3350000000,1758.1452787746
0.3360000000,1764.2381487081
0.3370000000,1770.3353623400
0.3380000000,1776.4369141202
0.3390000000,1782.5427985049
0.3400000000,1788.6530099575
0.3410000000,1794.7675429478
0.3420000000,1800.8863919527
0.3430000000,1807.0095514555
0.3440000000,1813.1370159466
0.3450000000,1819.2687799230
0.3460000000,1825.4048378885
0.3470000000,1831.5451843537
0.3480000000,1837.6898138359
0.3490000000,1843.8387208593
0.3500000000,1849.9918999548
0.3510000000,1856.1493456600
0.3520000000,1862.3110525195
0.3530000000,1868.4770150844
0.3540000000,1874.6472279128
0.3550000000,1880.8216855696
0.3560000000,1887.0003826261
0.3570000000,1893.1833136609
0.3580000000,1899.3704732592
0.3590000000,1905.5618560127
0.3600000000,1911.7574565202
0.3610000000,1917.9572693873
0.3620000000,1924.1612892262
0.3630000000,1930.3695106560
0.3640000000,1936.5819283025
0.3650000000,1942.7985367985
0.3660000000,1949.0193307832
0.3670000000,1955.2443049029
0.3680000000,1961.4734538106
0.3690000000,1967.7067721661
0.3700000000,1973.9442546360
0.3710000000,1980.1858958935
0.3720000000,1986.4316906189
0.3730000000,1992.6816334991
0.3740000000,1998.9357192277
0.3750000000,2005.1939425053
0.3760000000,2011.4562980391
0.3770000000,2017.7227805433
0.3780000000,2023.9933847385
0.3790000000,2030.2681053525
0.3800000000,2036.5469371197
0.3810000000,2042.8298747813
0.3820000000,2049.1169130851
0.3830000000,2055.4080467861
0.3840000000,2061.7032706457
0.3850000000,2068.0025794321
0.3860000000,2074.3059679206
0.3870000000,2080.6134308930
0.3880000000,2086.9249631378
0.3890000000,2093.2405594506
0.3900000000,2099.5602146335
0.3910000000,2105.8839234955
0.3920000000,2112.2116808523
0.3930000000,2118.5434815264
0.3940000000,2124.8793203471
0.3950000000,2131.2191921504
0.3960000000,2137.5630917792
0.3970000000,2143.9110140830
0.3980000000,2150.2629539182
0.3990000000,2156.6189061478
0.4000000000,2162.9788656418
0.4010000000,2169.3428272767
0.4020000000,2175.7107859360
0.4030000000,2182.0827365097
0.4040000000,2188.4586738948
0.4050000000,2194.8385929949
0.4060000000,2201.2224887205
0.4070000000,2207.6103559886
0.4080000000,2214.0021897232
0.4090000000,2220.3979848549
0.4100000000,2226.7977363211
0.4110000000,2233.2014390659
0.4120000000,2239.6090880402
0.4130000000,2246.0206782016
0.4140000000,2252.4362045145
0.4150000000,2258.8556619499
0.4160000000,2265.2790454857
0.4170000000,2271.7063501063
0.4180000000,2278.1375708031
0.4190000000,2284.5727025740
0.4200000000,2291.0117404238
0.4210000000,2297.4546793639
0.4220000000,2303.9015144124
